Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,ST ETIENNE CANTALES,103.3,1.0,FR,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,,44.94516,2.21906
,VILLARODIN,357.0,1.0,FR,,,HDAM,WAT,0.85,0.0,0.0,0.2521008403,0.2521008403,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,,45.21466,6.71208
,VOUGLANS,285.0,1.0,FR,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,,46.39734,5.66556
,Dychów H1,28.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,51.56076,15.45145
,Dychów H2,29.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,51.56076,15.45145
,Dychów H3,28.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,51.56076,15.45145
,Porąbka Żar H1,135.0,1.0,PL,,,HPHS,WAT,0.86,0.0,0.0,2.1428571429,2.1428571429,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,49.77957,19.212
,Porąbka Żar H2,135.0,1.0,PL,,,HPHS,WAT,0.86,0.0,0.0,2.1428571429,2.1428571429,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,49.77957,19.212
,Porąbka Żar H3,135.0,1.0,PL,,,HPHS,WAT,0.86,0.0,0.0,2.1428571429,2.1428571429,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,49.77957,19.212
,Porąbka Żar H4,135.0,1.0,PL,,,HPHS,WAT,0.86,0.0,0.0,2.1428571429,2.1428571429,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,49.77957,19.212
,Solina H1,68.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Energia Odnawialna S.A.,,
,Solina H2,68.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Energia Odnawialna S.A.,,
,Solina H3,31.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Energia Odnawialna S.A.,,
,Solina H4,31.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Energia Odnawialna S.A.,,
,Żarnowiec H1,179.0,1.0,PL,,,HPHS,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,54.74201,18.08924
,Żarnowiec H2,179.0,1.0,PL,,,HPHS,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,54.74201,18.08924
,Żarnowiec H3,179.0,1.0,PL,,,HPHS,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,54.74201,18.08924
,Żarnowiec H4,179.0,1.0,PL,,,HPHS,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Energia Odnawialna S.A.,54.74201,18.08924
,Żydowo H1,55.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENERGA Wytwarzanie S.A.,54.02601,16.71386
,Żydowo H2,55.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENERGA Wytwarzanie S.A.,54.02601,16.71386
,Żydowo H3,57.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENERGA Wytwarzanie S.A.,54.02601,16.71386
,Alpiq‐ECK 7,135.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Alpiq‐ECK B5,135.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Alpiq‐ECK B7,135.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,C.Budejovice TCB,66.2,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,"DRPEMO VKR,TEV",18.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Dvur Kralove TDK,18.3,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Energotrans TG1,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Energotrans TG2,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Energotrans TG3,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Energotrans TG4,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Hodonin EHO,107.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,CHEZA G1,275.0,1.0,CZ,,,STUR,LIG,0.3549,6.0,6.0,0.010714286,0.017857143,60000.0,,0.0,0.549090909,0.3261,6.0,1.32,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B1,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B2,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B3,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B4,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Karlovy Vary KVT,1.3,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Karvina TG4,15.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Karvina TG5,40.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kauc.Kralupy TG1,27.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kauc.Kralupy TG2,33.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kolin Zalabi TG4,4.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kolin Zalabi TG5,12.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG20,35.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG21,22.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG22,34.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG4,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG5,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG6,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG9,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 2 B2,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 2 B3,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 3 B4,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 4 B6,660.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.56164383561645,0.0,0.389,0.4075,5.0,1.0499999999999998,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Liberec TLI,15.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Melník2 B10,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Melník2 B9,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Melník3 B11,500.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.01520979,0.017482517,,12.56164384,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Náchod TNA,17.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Olomouc TG3,41.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Olomouc TG4,8.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG1,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG2,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG3,63.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG4,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG5,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG6,63.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ostrava TPV,13.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ostrov n. O. TOS,6.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Otrokovice TG1,25.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Otrokovice TG2,27.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PEVTZ PEActherm,26.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ Morava PESME,129.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ sever PESCE,173.7,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ východ PEVCE,135.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ západ PEZCE,26.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZstred PESTE,77.2,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE EONvýchod PEJME,71.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE EONzápad PEJCE,48.8,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE PREdi PEPRE,11.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG1,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG2,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG3,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG4,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Písek TPI,7.8,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Planá n/L. TG3,20.7,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzen teplárna TG1,67.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzen teplárna TG2,67.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzenská energetika TG10,26.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzenská energetika TG8,31.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzenská energetika TG9,33.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B2,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B3,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B4,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B5,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B6,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B3,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B4,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B5,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B6,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 2 B23,250.0,1.0,CZ,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 2 B24,250.0,1.0,CZ,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 2 B25,250.0,1.0,CZ,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prerov TG1,42.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prerov TG2,8.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
