05:00 - 06:00,30,,1627,,n/e,n/e,361,,95,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,130,,254,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,397,
06:00 - 07:00,30,,1799,,n/e,n/e,361,,95,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,153,,471,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,29,,4,,n/e,n/e,327,
07:00 - 08:00,28,,1879,,n/e,n/e,360,,94,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,180,,473,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,161,,3,,n/e,n/e,291,
08:00 - 09:00,29,,1877,,n/e,n/e,360,,94,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,185,,374,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,377,,3,,n/e,n/e,323,
09:00 - 10:00,28,,1848,,n/e,n/e,350,,96,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,179,,151,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,581,,4,,n/e,n/e,299,
10:00 - 11:00,29,,1839,,n/e,n/e,358,,96,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,175,,121,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,651,,5,,n/e,n/e,193,
11:00 - 12:00,29,,1732,,n/e,n/e,361,,96,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,161,,88,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,624,,5,,n/e,n/e,203,
12:00 - 13:00,30,,1622,,n/e,n/e,360,,97,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,148,,134,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,473,,5,,n/e,n/e,170,
13:00 - 14:00,31,,1604,,n/e,n/e,360,,97,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,150,,175,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,240,,5,,n/e,n/e,136,
14:00 - 15:00,31,,1714,,n/e,n/e,359,,97,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,132,,152,,227,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,42,,4,,n/e,n/e,126,
15:00 - 16:00,30,,1910,,n/e,n/e,359,,97,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,362,,205,,464,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,101,
16:00 - 17:00,29,,1929,,n/e,n/e,360,,97,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,444,,227,,648,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,123,
17:00 - 18:00,30,,1928,,n/e,n/e,361,,98,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,573,,230,,640,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,93,
18:00 - 19:00,31,,1938,,n/e,n/e,362,,98,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,533,,194,,317,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,66,
19:00 - 20:00,30,,1926,,n/e,n/e,362,,96,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,209,,208,,212,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,66,
20:00 - 21:00,29,,1757,,n/e,n/e,363,,96,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,133,,176,,198,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,75,
21:00 - 22:00,31,,1703,,n/e,n/e,362,,96,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4,,182,,47,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,61,
22:00 - 23:00,29,,1507,,n/e,n/e,363,,99,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,136,,9,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,38,
