electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,postcode,address,region,country,commissioning_date,solar_mounting_type,chp,capacity_individual_turbine,number_of_turbines,site_name,uk_beis_id,operator,comment
6.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKN,UKN0,UKN09,-5.56915620703936,54.57157276019115,Co. Down,BT22 2HH,"Lands 88m West of 2a Ballyblack Road East, Carrowdore, Newtownards",Northern Ireland,Northern Ireland,2017-02-28,Ground,,,,Ballyboley Solar (Carrowdore),4724,Island Green Power,
4.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL2,UKL21,-2.99218262481357,51.61977139178197,Newport,NP18 3BX,"Land To North West Of Lodge Fa, Lodge Hill, Caerleon",Wales,Wales,2017-03-03,Ground,,,,Land to North West of Lodge Farm (Park Farm),5531,Lightsource Renewable Energy,
1.6,Renewable energy,Bioenergy,Biomass and Biogas,Other or unspecified technology,BEIS,UKG,UKG1,UKG13,-1.67900454079179,52.17500155166236,Warwickshire,CV37 8BE,"Atherstone Airfield, Atherstone-on-Stour, Stratford-upon-Avon",West Midlands,England,2017-03-03,,yes,,,Alscot,6492,RCMA Stratford,
4.5,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM6,UKM66,-1.00516468977781,60.66610767607236,Shetland,,"Garth, near Gurcher, Yell, Shetland Islands. ZE2 9DF",Scotland,Scotland,2017-03-04,,,0.9,5,North Yell Wind Farm (Garth Community Wind Farm),3745,Garth Wind (North Yell Development Council),
13.8,Renewable energy,Wind,,Onshore,BEIS,UKN,UKN1,UKN16,-7.00960637950345,54.5668954537197,Co. Tyrone,,"Inishative Road, Sixmilecross, Omagh (Slievebeg. Land between Ballygawley and Pomeroy, approximately 1.5km north of Altmore Forest, Townland of Inishative)",Northern Ireland,Northern Ireland,2017-03-13,,,2.3,6,Inishative,4245,Gaelectric Developments/ CGN Europe Energy,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK4,UKK43,-4.29942789426775,50.75440204457131,Devon,EX21 5DF,"Land At West Venn Farm, Ashwater, Beaworthy",South West,England,2017-03-13,Ground,,,,West Venn Solar Farm (resubmission),5547,Solar Securities Group,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKE,UKE2,UKE22,-2.55203047473649,54.13080967925669,North Yorkshire,LA2 7EU,"Solar PV Farm Grazing Land, Ravens Close, Lower Bentham, Lancaster, Lancashire",Yorkshire and Humber,England,2017-03-14,Ground,,,,Ravens Close,5017,NESF (formerly Tau Solar),
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ4,UKJ45,0.50891685321276,51.15926870756657,Kent,TN12 9LN,"Land At Widehurst Farm, Thorn Road, Marden, Tonbridge",South East,England,2017-03-15,Ground,,,,Widehurst Farm,5824,Wirsol (formerly Susenco),
7.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ14,-1.16194568213231,51.65737434395748,Oxfordshire,OX10 7,"Land off, Burcot Lane, Dorchester-on-Thames, Berinsfield, Wallingford",South East,England,2017-03-15,Ground,,,,Wally Corner Landfill Site,5551,SBC Renewables,
10.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKN,UKN1,UKN13,-6.11479450919478,54.63561223887608,Co. Antrim,BT29 4TH,"Lands Approximately 140m West, 66 Belfast Road, Nutts Corner, Crumlin, Co Antrim",Northern Ireland,Northern Ireland,2017-03-15,Ground,,,,Lands West of Belfast Road,5435,Lightsource Renewable Energy,
1.6,Renewable energy,Wind,,Onshore,BEIS,UKL,UKL1,UKL14,-5.00076425409672,51.77445727658598,Dyfed,,"Lawrence Landfill, Pope Hill, Johnston, Haverfordwest, Dyfed, SA62 3NX",Wales,Wales,2017-03-15,,,0.8,2,Lawrence Landfill,4483,Wind Energy Direct,
4.6,Renewable energy,Wind,,Onshore,BEIS,UKE,UKE1,UKE12,-0.54030316441722,53.71722928203096,Humberside,HU14 3LJ,"Land West, South And South East Of Melton Waste Park Gibson Lane South Melton East Riding Of Yorkshire",Yorkshire and Humber,England,2017-03-15,,,2.3,2,Melton Common Wind Cluster,4549,Seneca Global Energy,
7.1,Renewable energy,Wind,,Onshore,BEIS,UKN,UKN1,UKN16,-7.11134280478279,54.51275057874989,Co. Tyrone,,"Sixmilecross, Clogher, Co. Tyrone",Northern Ireland,Northern Ireland,2017-03-15,,,2.35,3,Altamuskin Extension,4557,Altamuskin Windfarm (Energia),
5.0,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM9,UKM91,-2.36369161330864,55.93478155146605,Borders,,Land South West Of Neuk Farm Cockburnspath Scottish Borders,Scotland,Scotland,2017-03-15,,,2.5,2,Kinegar Quarry (resubmission),4601,Airvolution Energy,
2.5,Renewable energy,Wind,,Onshore,BEIS,UKL,UKL2,UKL21,-2.95907300135836,51.55110787461166,Gwent,,"West Nash Road, Nash NP18 2YH",Wales,Wales,2017-03-15,,,2.5,1,Nash Waste Water Treatment Works Turbine,3887,Welsh Water,
6.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKN,UKN1,UKN13,-6.16717113156616,54.60880434467516,Co. Antrim,BT29 4UE,"20 Knockcairn Road, Crumlin",Northern Ireland,Northern Ireland,2017-03-15,Ground,,,,Knockcairn Road,1789,Lightsource Renewable Energy,
3.4,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL2,UKL22,-3.53048073459913,51.47958122894092,Vale of Glamorgan,CF35 5BB,"Corntown Farm, Corntown, Bridgend, Mid Glamorgan",Wales,Wales,2017-03-15,Ground,,,,Corntown Farm,5548,SBC Renewables,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKG,UKG1,UKG13,-1.66731176561804,52.08785095873818,Warwickshire,,Land To North Of Ilmington Road Blackwell,West Midlands,England,2017-03-15,Ground,,,,Blackwell Grange Solar Farm,1968,Conergy,
25.2,Renewable energy,Solar,,Photovoltaics,BEIS,UKN,UKN1,UKN14,-6.18066232596128,54.56013607849209,Co. Antrim,BT28 2PQ,"Lds Approximately 180m S Of, 7a Lough Road, Ballinderry Upper, Lisburn, Co Antrim",Northern Ireland,Northern Ireland,2017-03-15,Ground,,,,Hillside Solar Farm,5443,Lightsource Renewable Energy,
35.0,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM9,UKM92,-4.65773614178259,54.80205053237316,Dumfries and Galloway,DG8 8AL,"Airies Farm, Glenluce ",Scotland,Scotland,2017-03-15,,,2.9,14,Airies Farm,4462,NTR,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK4,UKK43,-2.95899117095752,50.81171385405877,Devon,EX13 7AS,"Land East Of Wadbrook Farm, Wadbrook, Axminster, Devon",South West,England,2017-03-15,Ground,,,,Land East Of Wadbrook Farm,5131,NESF (formerly INRG Solar),
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF15,-1.04204673872568,53.12710064107782,Nottinghamshire,NG22 8TR,"Field Reference Number 2694, Forest Lane, Bilsthorpe, Newark",East Midlands,England,2017-03-15,Ground,,,,Bilsthorpe (Land off Forest Lane),5742,NESF (formerly Lark Energy),
25.0,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM9,UKM92,-3.51480219597585,55.24876813237754,Dumfries and Galloway,,"Nr Annandale, Dumfries and Galloway",Scotland,Scotland,2017-03-15,,,2.5,10,Minnygap (Resubmission),4437,Minnygap (formerly RES),
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF15,-1.03300235958705,53.36591425913285,Nottinghamshire,S81 8EU,"Land At Jubilee Farm, Retford Road, Barnby Moor, Nottinghamshire",East Midlands,England,2017-03-15,Ground,,,,"Jubilee Farm, Barnby Moor",2221,NESF (formerly Lark Energy),
6.0,Renewable energy,Wind,,Onshore,BEIS,UKN,UKN1,UKN11,-6.70815938582147,54.81121507417004,Co. Derry / Londonderry,,"Creagh Concrete Products Ltd, Brackagh Quarry, 29 Disert Road, Draperstown, Magherafelt",Northern Ireland,Northern Ireland,2017-03-15,,,2.0,3,Draperstown (Brackagh) Wind Farm,4361,Renewable Energy Generation (REG),
2.6,Renewable energy,Bioenergy,Biomass and Biogas,Other or unspecified technology,BEIS,UKH,UKH1,UKH14,1.19791467820834,52.05684839502523,Suffolk,IP4 5PD,"Ipswich Hospital NHS Trust, Heath Road, Ipswich, Suffolk",Eastern,England,2017-03-15,,yes,,,Ipswich Hospital Energy Centre,6507,Naturegen Energy Centre,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.13517610670286,52.15111548511936,Ceredigion,SA48 8AZ,"Land At Nanthenfoel Farm, Creuddyn Bridge, Lampeter",Wales,Wales,2017-03-15,Ground,,,,Nanthenfoel Farms,5540,Anesco,
6.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKN,UKN1,UKN13,-6.1899455716551,54.60771110620054,Co. Antrim,BT29 4JL,Adjacent land north and west of no 63 Moira Road Crumlin Co. Antrim ,Northern Ireland,Northern Ireland,2017-03-15,Ground,,,,Moira Road,2324,Lightsource Renewable Energy,
7.1,Renewable energy,Wind,,Onshore,BEIS,UKN,UKN1,UKN16,-7.09461211825678,54.5221960070843,Co. Tyrone,,"Altamooskan (Altamuskin) TD, Sixmilecross, Omagh, Co. Tyrone.",Northern Ireland,Northern Ireland,2017-03-15,,,2.35,3,Altamuskin,4139,Altamuskin Windfarm (Energia),
16.1,Renewable energy,Wind,,Onshore,BEIS,UKN,UKN1,UKN11,-7.08996645961552,54.47661673281211,Co. Tyrone,BT70 2DL,"Omagh Road, Ballygawley Co. Tyrone ",Northern Ireland,Northern Ireland,2017-03-16,,,2.0,7,Shantavny Scotch,4325,Tyrone Wind Energy Ltd,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ12,-0.70332440964621,52.17630709451733,Buckinghamshire,MK46 4DU,"Hyde Farm, Warrington Road, Olney",South East,England,2017-03-16,Ground,,,,Hyde Farm,5685,Conergy,
1.1,Renewable energy,Hydro,,Other or unspecified technology,BEIS,UKM,UKM6,UKM63,-4.94530038078746,56.8470137221374,Highland,,Allt Choille-Rais Burn 1900M East Of Top Gondola Station Nevis Range Torlundy Fort William,Scotland,Scotland,2017-03-16,,,,,Nevis Range,496,Nevis Range Development Company,
15.5,Renewable energy,Bioenergy,Other bioenergy and renewable waste,,BEIS,UKG,UKG1,UKG12,-2.21305245082331,52.32642595275279,Hereford and Worcester,,"Oak Drive, Hartlebury Trading Estate, Worcester, DY10 4JB",West Midlands,England,2017-03-16,,no,,,EnviRecover,1005,Mercia Waste Management,
9.0,Renewable energy,Wind,,Onshore,BEIS,UKF,UKF1,UKF15,-0.81419708141218,53.04823396077894,Nottinghamshire,NG24 3SD,"Cotham Road, Hawton, Nottinghamshire",East Midlands,England,2017-03-16,,,2.5,3,Hawton Wind Farm,4532,Temporis Capital,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL18,-3.95823564663154,51.68656371979441,West Glamorgan,SA5 7PE,Land at Brynwhilach Felindre Road Llangyfelach Swansea ,Wales,Wales,2017-03-16,Ground,,,,Brynwhilach solar park,1975,Core Pisces / Gower Power Co-op CIC,
14.4,Renewable energy,Bioenergy,Biomass and Biogas,Other or unspecified technology,BEIS,UKH,UKH1,UKH12,0.08776053045851,52.42836240745196,Cambridgeshire,CB6 2AZ,"Land Of Iretons Way, Mepal",Eastern,England,2017-03-17,,yes,,,Mepal CHP,6578,Pretoria Energy Company,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK4,UKK43,-3.38456667271874,50.87828509160646,Devon,,"Land at Stoneshill Farm, Willand Road, Cullompton",South West,England,2017-03-17,Ground,,,,Stoneshill Farm (resubmission),4794,Green Energy UK Direct,
30.8,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM7,UKM78,-3.67210866604669,55.80480910537473,Lothian,,Fauldhouse,Scotland,Scotland,2017-03-17,,,2.6,15,Tormywheel,4263,BlackRock (formerly Muirhall Energy),
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKG,UKG2,UKG22,-2.67531031918351,52.38091235782313,Shropshire,SY8 3HD,"Henley Hall, Ludlow Road, Clee Hill",West Midlands,England,2017-03-17,Ground,,,,South of Henley Hall,5136,NESF (formerly Kronos Solar (KS SPV39)),
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL2,UKL22,-3.31441959184599,51.41620099423913,Vale of Glamorgan,CF62 3AA,"Cwm Derwyn Farm, Waycock Road, Barry, South Glamorgan",Wales,Wales,2017-03-17,Ground,,,,Cwm Derwyn Farm,5477,Kronos Solar,
2.6,Renewable energy,Bioenergy,Biomass and Biogas,Other or unspecified technology,BEIS,UKM,UKM9,UKM94,-4.68143484588271,55.54713914664549,South Ayrshire,KA10 6DX,"Harbour Road, Troon, Strathclyde",Scotland,Scotland,2017-03-18,,yes,,,Harbour Road,6138,Glennon Brothers Troon,
3.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL17,-3.69971266792217,51.54012408467423,Mid Glamorgan,CF33 6PT,"Land at Caegarw Farm, Margam, Pyle, Bridgend",Wales,Wales,2017-03-20,Ground,,,,Caergarw Farm,6035,Suncredit UK (Sunventures 7),
1.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH15,1.25822035065866,52.64519119108588,Norfolk,NR6 5AP,"Briar Chemicals Ltd, Sweet Briar Road, Norwich",Eastern,England,2017-03-20,Ground,,,,Briar Solar Farm,5720,NR16/ RenEnergy,
2.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKD,UKD4,UKD45,-2.78136236373032,53.70655344626292,Lancashire,,"Carver Hey Farm, Moss Lane, Little Hoole, Preston",North West,England,2017-03-20,Ground,,,,"Carver Hay, moss lane",5838,Navitas Project,
2.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK23,-2.96242066334982,51.26980537904456,Somerset,TA9 4BU,"Land at Wick Lane, Brent Knoll, Highbridge",South West,England,2017-03-20,Ground,,,,Wick Lane Solar Ltd,5536,Navitas Project,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF12,-1.32140493520584,53.11879923421802,Derbyshire,"DE55 5HQ.                 
                        
                    <br>
","Land To The South East Of, The Hideaway, Pasture Lane, Hilcote, Alfreton, Derbyshire",East Midlands,England,2017-03-20,Ground,,,,Twin Yards Solar Farm,5415,Global Renewable Construction,
2.0,Renewable energy,Wind,,Onshore,BEIS,UKN,UKN1,UKN11,-6.95517250804314,54.61449152101643,Co. Tyrone,,"(north of Loughmarve Road and west of Gortscraheen Road, with access via Loughmallon Road), Limehill, Pomeroy, County Tyrone.",Northern Ireland,Northern Ireland,2017-03-20,,,2.0,1,Crockbrack,3713,Gaelectric Developments/ CGN Europe Energy,
11.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ3,UKJ36,-0.95010169223094,51.14238441357607,Hampshire,GU34 3AB,"Cakers Lane, East Worldham, Alton, Hampshire",South East,England,2017-03-20,Ground,,,,Land to the north and south of Cakers Lane (Wilsom),4986,Canadian Solar,
36.0,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM9,UKM95,-3.98421090063387,55.62400301539149,Strathclyde,,South Lanarkshire ML11 0HP,Scotland,Scotland,2017-03-20,,,2.5,12,Auchrobert Wind Farm,4337,Falck Renewables,
4.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ11,-0.54331656568992,51.4478055274917,Berkshire,,"Former Wraysbury Landfill, Adj Staines Road, Wraysbury, Staines, Middlesex, TW19 5BS",South East,England,2017-03-21,Ground,,,,Wraysbury Landfill,1938,Sirius Solar Building,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK15,-1.87082709865693,51.54153440203803,Wiltshire,SN4 8QR,Wickfield Farm Royal Wootton Bassett Swindon,South West,England,2017-03-21,Ground,,,,Wickfield Farm,1784,NESF (formerly A C Crocker Properties Ltd),
4.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKG,UKG1,UKG12,-2.28621200233964,52.1853657781276,Hereford and Worcester,WR6 5LS,"Otherton Farm, Otherton Lane, Cotheridge, Worcester",West Midlands,England,2017-03-21,Ground,,,,Otherton Farm,5538,Wirisol (Sun & Soil),
3.2,Renewable energy,Bioenergy,Biomass and Biogas,Other or unspecified technology,BEIS,UKK,UKK2,UKK22,-1.85690042472632,50.78597534072074,Dorset,BH23 6BG,"Chapel Lane, Parley, Christchurch, Dorset",South West,England,2017-03-22,,yes,,,Eco Composting,139,Eco Sustainable Solutions,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF2,UKF25,-0.77751032544009,52.30332138236964,Northamptonshire,,"Land off, Sywell Road, Mears Ashby, Northampton, Northamptonshire",East Midlands,England,2017-03-23,Ground,,,,Sywell Road,1910,NESF (formerly Lark Energy),
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKE,UKE1,UKE12,-1.08673242117787,53.68209248024395,Humberside,DN14 0DA,"Land North East Of Quarryside, Heck & Pollington Lane, Great Heck, Goole, Humberside",Yorkshire and Humber,England,2017-03-23,Ground,,,,Pollington Solar Farm,5225,Pollington Solar,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH2,UKH23,-0.22211495143257,51.69658066982955,Hertfordshire,EN6 3NE,"Land At, Swanland Road, South Mimms, Potters Bar",Eastern,England,2017-03-23,Ground,,,,Land At Swanland Road,5295,Gascoyne Holdings,
5.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKE,UKE2,UKE22,-1.48768019139768,54.32356103775317,North Yorkshire,,Land North East Of Ainderby Steeple North Yorkshire,Yorkshire and Humber,England,2017-03-24,Ground,,,,North East of Ainderby Steeple,1927,Renesola UK,
3.6,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL2,UKL23,-2.9254581280003,53.02416445918136,Wrexham,LL13 0UA,"Land NW Of Pickhill Bridge Far, Holt Road, Cross Lanes, Wrexham, Clwyd",Wales,Wales,2017-03-24,Ground,,,,Land NW Of Pickhill Bridge Farm,5226,NextEnergy  Solar Fund,
6.8,Renewable energy,Bioenergy,Biomass and Biogas,Other or unspecified technology,BEIS,UKF,UKF1,UKF16,-1.03384624744137,52.84042990190145,Nottinghamshire,NG12 5PS,"The Sawmill, Fosse Way, Upper Broughton",East Midlands,England,2017-03-24,,yes,,,The Sawmill,5752,Veolia Energy Services,
4.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK15,-2.15493380438354,51.32190129923748,Wiltshire,BA14 6DY,"Land north of, Ashton Road, Ashton Common, Steeple Ashton, Trowbridge, Wiltshire",South West,England,2017-03-24,Ground,,,,Land north of Ashton Road,5498,Conergy,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ13,-0.89632417247348,51.74831340935288,Buckinghamshire,HP17 8,"Land North Of Bumpers Farm, Ilmer Lane, Ilmer, Buckinghamshire",South East,England,2017-03-25,Ground,,,,Bumpers Farm Phase 1,2186,Solar Planning,
6.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKN,UKN1,UKN13,-6.23879605158817,54.7415144029855,Co. Antrim,BT41 2JJ,Lands 90m west of  lands to the South of 72 Milltown Road,Northern Ireland,Northern Ireland,2017-03-27,Ground,,,,Millar Farm,5085,Lightsource Renewable Energy,
2.4,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM5,UKM50,-2.6130121356712,57.62232516019748,Aberdeen,AB45 3BS,Site at Cairnhill Banff,Scotland,Scotland,2017-03-27,,,0.8,3,Gawnsmoss Cluster,4892,Farm Energy Consulting,
3.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL17,-3.67077939642035,51.51199831059863,Bridgend,CF33 4RS,"Stormy Down Transfer Station, Stormy Down, Bridgend",Wales,Wales,2017-03-27,Ground,,,,Stormy Down Solar Farm,6520,Belisama Energy,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.98824148918792,51.77714195150747,Pembrokeshire,SA61 1XL,"North Tenement, Dredgeman Hill, Haverfordwest, Dyfed",Wales,Wales,2017-03-28,Ground,,,,North Tenement,5523,North Tenement Solar Farm Limited,
4.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKD,UKD4,UKD45,-2.96206271327033,53.82325573674298,Lancashire,FY6 8LF,"Ld To The S Of Todderstaffe Ha, Singleton, Weeton With Preese, Poulton-Le-Fylde, Lancashire",North West,England,2017-03-28,Ground,,,,Land To The South Of Todderstaffe,5486,Solar Power Inc UK Services/SPI China (HK),
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKD,UKD1,UKD11,-3.52628433133069,54.67412983313726,Cumbria,,"Land Adjacent To, St Helens Lane, Flimby, Maryport",North West,England,2017-03-28,Ground,,,,St Helen's Lane,5848,UK Sustainable Energy,
2.7,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH16,0.92020534785664,52.86804438208451,Norfolk,PE31 7NF,"Land North of Bircham Road, Snettisham, King's Lynn",Eastern,England,2017-03-28,Ground,,,,Snettisham Solar Farm,4739,Solar Associates,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKC,UKC1,UKC11,-1.35517480638235,54.54088316575864,County Durham,TS16 0AA,"Durham Lane, Eaglescliffe, Stockton-On-Tees, Cleveland",North East,England,2017-03-28,Ground,,,,Eaglescliffe Solar Farm,5359,UK Sustainable Energy,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH2,UKH23,-0.20512328719657,51.7091091408334,Hertfordshire,EN6 3JN,"Land Rear of Cranborne Road, Household Waste Recycling Cent, Potters Bar",Eastern,England,2017-03-28,Ground,,,,Potters Bar Solar Farm,5660,UK Sustainable Energy,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKM,UKM7,UKM71,-2.7043354491459,56.63499586040727,Angus,DD8 2SN,"Field 225m North East of Pressock Farm, Pressock, Guthrie",Scotland,Scotland,2017-03-28,Ground,,,,Pressock Farm,4969,Green Power Consultants,
3.6,Renewable energy,Bioenergy,Biomass and Biogas,Other or unspecified technology,BEIS,UKK,UKK1,UKK13,-2.17169020752922,51.89780686781004,Gloucestershire,GL2 9QL,"Safran Landing Systems Service, Cheltenham Road East, Meteor Business Park, Gloucester, Gloucestershire",South West,England,2017-03-29,,no,,,Safran Landing Systems Service,6367,Safran Landing Systems UK/Technical Plant Services,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.98771198066444,51.77373773959612,Pembrokeshire,SA62 3NX,"Land East of A4076(T), Popehill, Johnston, Haverfordwest, Dyfed",Wales,Wales,2017-03-29,Ground,,,,Popehill Farm,6108,North Tenement Solar Limited,
6.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK3,UKK30,-4.78624690136122,50.36294115422149,Cornwall,,"Land At West Carclaze, Carluddon, St Austell ",South West,England,2017-03-29,Ground,,,,West Carclaze Solar Farm,5202,Canadian Solar,
6.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKG,UKG2,UKG22,-2.80344954419085,52.48605168261719,Shropshire,SY6 6RS,Land North Of Henley Common Henley Lane Acton Scott,West Midlands,England,2017-03-29,Ground,,,,Henley Solar Farm,5342,Greencoat/ Renesola,
4.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL18,-4.01295216760809,51.63701603725018,Swansea,SA5 4RQ,"Cockett Valley, Waunarlywydd Road, Swansea",Wales,Wales,2017-03-29,Ground,,,,Cockett Valley,4896,Renewable Developments Wales,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH3,UKH32,0.42344264701582,51.47205784030663,Essex,RM18 8PA,"Barvills Farm, Princess Margaret Road, East Tilbury, Thurrock",Eastern,England,2017-03-29,Ground,,,,Barvills Solar Farm (resubmission),5942,BE Renewables/Barvills Solar Limited,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKD,UKD1,UKD12,-2.89713906948057,54.81945936429,Cumbria,CA4 0PY,"Land At Wreay, Calthwaite, Penrith, Carlisle",North West,England,2017-03-29,Ground,,,,Land at Wreay,5525,Anesco,
