,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-04 16:00:00,9.13288762644467E-05,2.2763683137405,2.13051438157642,1.77986151415824E-05,2.10230664023515E-05,0.000139213208914697,-76.9261971094974,2.46763342876614,30.4065684001519,1.20987581105083E-05,39.6449421274307,0,0,-1.82664800653568E-05,-2.83124630066567E-05,1.6842705567741E-05
2013-01-04 17:00:00,9.12527840672603E-05,2.2763682404993,1.34394198729977,1.77721976980188E-05,0.000101562700513548,0.000139392196493947,-76.5990085606814,2.46433899449858,30.4065684001519,1.21036472336588E-05,40.1075401196296,0,0,-1.83232831312729E-05,-2.83543377410496E-05,1.65642716526588E-05
2013-01-04 18:00:00,9.11958216644756E-05,2.27636820337341,1.83794725140535,1.77499317781657E-05,0.00022587312357135,0.0001395927494569,-77.1285691505435,2.45288310100702,30.4065684001519,1.21098765195487E-05,40.154427591673,0,0,-1.84251787953524E-05,-2.83963108217051E-05,1.60164415257391E-05
2013-01-04 19:00:00,8.72742574797279E-05,2.27636709338126,2.83567976781012,1.73190698741638E-05,-0.0294052267109398,0.000133908670946459,-75.7740820131282,0.765605639116154,30.4065534153937,1.1979009533674E-05,39.5191480250472,0,0,-1.93743456309243E-05,-2.96778582428203E-05,1.6167854007579E-05
2013-01-04 20:00:00,8.72565372755461E-05,2.27636712916959,2.47572209316608,1.73111501511158E-05,-0.01948895856576,0.00013398359117525,-72.8410256698045,-1.10110413688747,30.4065622262142,1.19812977092157E-05,38.8028344506131,0,0,-1.95463526390632E-05,-2.97338899738122E-05,1.58911302278441E-05
2013-01-04 21:00:00,8.72545889516501E-05,2.27636717731425,2.92984228445238,1.73100380531667E-05,-0.0171096402565188,0.000133988065027097,-70.3843901878424,-2.96997686605428,30.395222997745,1.19819368029848E-05,37.7699117392716,0,0,-1.97539211987167E-05,-2.98023906712217E-05,1.57543090992374E-05
2013-01-04 22:00:00,8.71775840480533E-05,2.2763672077867,2.74629628495388,1.73186587635506E-05,-0.0172587705341636,0.000133750461746071,-66.5498828156994,-1.28761833988715,30.2817989272394,1.19780661808317E-05,32.5501662472341,0,0,-2.04243911866623E-05,-2.9961999040097E-05,1.56954495912407E-05
2013-01-04 23:00:00,8.72208916990823E-05,2.2763672766955,2.46686762725959,1.73154132318035E-05,-0.0184069256888472,0.000133910369056017,-63.6870245265889,-4.54904070708876,30.1691506099298,1.19815813576664E-05,33.3419552238357,0,0,-2.04328553004221E-05,-3.00385596369352E-05,1.55473986669198E-05
2013-01-05 00:00:00,8.7025950354537E-05,2.27636723547178,2.58477956934083,1.73085939597302E-05,-0.0222942763162678,0.000133829985285738,-62.8511516845069,-4.81574035717314,30.1667989789347,1.198031887933E-05,32.6611099197167,0,0,-2.06654915681109E-05,-3.01637402379526E-05,1.54447478580131E-05
2013-01-05 01:00:00,8.665358170772E-05,2.27636715714022,3.24173602834304,1.72933908357517E-05,-0.0322445121579796,0.000133664266063805,-62.1180048583907,-4.85324624263081,30.1727084337921,1.19782564746909E-05,31.3125546562004,0,0,-2.10420620477971E-05,-3.03126729993437E-05,1.54115274778751E-05
2013-01-05 02:00:00,8.60356183573489E-05,2.27636692141514,2.0178384118785,1.72527826117691E-05,-0.0610705457409682,0.000133242508016934,-61.8563861496365,-1.1300508089767,29.6053618927924,1.19714907827866E-05,29.1478134683216,0,0,-2.16382786228291E-05,-3.08751253016908E-05,1.55309323489229E-05
2013-01-05 03:00:00,8.83978356454243E-05,2.27636746466183,1.65539820079107,1.75571253570481E-05,-0.000304851736829973,0.000137809134760476,-61.5963166555222,2.42485272660841,28.6739662118765,1.20805305970163E-05,26.5659001747736,0,0,-2.15530402315069E-05,-3.01070391022264E-05,1.52171387191667E-05
2013-01-05 04:00:00,0.000125548909742322,2.2763779092703,2.39081852882404,2.10935299926806E-05,-2.41634788013009E-05,0.000196654256821638,-58.1793292297012,2.70617102506097,26.9265821118911,1.31067266087997E-05,23.8791402814096,0,0,-1.7219126122388E-05,-2.38377890070751E-05,1.21173839066151E-05
2013-01-05 05:00:00,0.00162646817471969,6.17877949707021,1.73656998083857,3.87921093620707E-05,8.43759327013542E-05,0.00259994217301165,-56.9841751028595,2.71419741644307,24.5888018104071,1.62901710364393E-05,21.761517158884,0,0,-1.13832682247233E-05,-1.58478233763333E-05,8.03433772177757E-06
2013-01-05 06:00:00,0.485038996033404,9.09872490110081,1.2106160072788,4.24742734086819E-05,0.000214746731185487,5.30891398073409,-59.5559122768759,2.72129761419169,21.1003576467742,1.67019929300523E-05,19.6307436668362,0,0,-1.11018989512197E-05,-1.56574509021539E-05,7.8830910527507E-06
2013-01-05 07:00:00,13.0803171615135,8.6487974784597,-1.46871731916895,4.26668430119358E-05,5.46941559683221E-05,5.30908671116799,-62.8510345310898,2.72994030535963,16.9401029087058,1.66855311927225E-05,17.6114482389249,0,0,-1.12181829543753E-05,-1.61307883225916E-05,7.9607119596974E-06
2013-01-05 08:00:00,17.4407075334554,8.23864300166148,-2.97023088318853,4.28043762374792E-05,-2.31913205202499E-05,5.30907388783668,-63.9527366813709,2.7388085681976,13.822361620703,1.66979758153059E-05,15.7894337585159,3.58398184278192,-2.32468730204422E-05,-1.13677839763901E-05,-1.66645854883072E-05,8.120312156496E-06
2013-01-05 09:00:00,22.4661921276799,7.85041487093965,-2.73206310136923,4.2851640881115E-05,-0.000112782535294428,5.30903505208982,-66.0910695750277,2.74726890110934,11.3947528235305,1.667979321097E-05,14.3093730072703,4.74622797811335,-2.22877374323769E-05,-1.15452478000889E-05,-1.72484183389656E-05,8.22173624315638E-06
2013-01-05 10:00:00,23.9144466741433,13.5028243360896,-3.35557897957937,4.60899714202027E-05,6.16250890779983E-05,6.07082089016319,-68.3808800371795,2.7547533991237,10.3657799452938,1.6997920972625E-05,10.8134992628979,4.31428781157804,-2.20206978172543E-05,-1.17441626799949E-05,-1.72949044999271E-05,8.01492403046002E-06
2013-01-05 11:00:00,23.9144357184281,13.5060089693011,-3.67515432316584,4.61417350774089E-05,-1.99975876007005E-06,6.19048525824555,-68.8315509107701,2.76410124233906,9.9821257329132,1.69949942356232E-05,11.7681909422026,4.38137422172139,-2.19778153459061E-05,-1.15946017923402E-05,-1.72940833310022E-05,8.00763205166204E-06
2013-01-05 12:00:00,23.9144308626153,13.5084106675071,-3.75914501785633,4.61966399898228E-05,-7.13419408089464E-05,6.07119778485952,-68.2916919222301,2.76933122517869,9.86337797894358,1.69927142386555E-05,11.7463645894534,4.17781041750185,-2.21549560181656E-05,-1.16043649113233E-05,-1.7381298072543E-05,8.01330116552665E-06
2013-01-05 13:00:00,23.9145896873989,13.515727049973,-3.7804826933125,4.64179264104399E-05,-0.000241018689140852,7.99983140340215,-67.8186104066696,2.77521751943434,9.47108579970914,1.70158751196511E-05,10.3578571073037,3.56504163641282,-2.27037585229302E-05,-1.18296005169907E-05,-1.75405566382416E-05,7.99303353796813E-06
2013-01-05 14:00:00,23.916181561022,13.5187599501427,0.400137455681573,7.77063854647378E-05,-5.31923250018486E-06,8.13480576645015,-68.7943569693537,2.77949460408264,9.00896039024682,1.90956201532273E-05,9.40342479867809,1.63257250805949,-2.21019923082373E-05,-1.05052450066272E-05,-1.54800177425258E-05,6.88970069724978E-06
2013-01-05 15:00:00,23.9163093352401,13.5187714420338,1.00246507062168,0.000257453860174356,6.05525374035593E-05,8.13504372482465,-70.5313270321009,7.32187490515082,8.46828160158419,2.22113761463601E-05,8.16828388756356,0,0,-9.3640612301297E-06,-1.3918770199929E-05,5.95233125478315E-06
2013-01-05 16:00:00,23.9163326797796,13.5187737406161,0.320817981055016,0.172962140246272,0.104576677424558,8.13508603095271,-72.0556135090353,10.3101703586889,7.94853096239449,2.39763896518761E-05,7.62837984808105,0,0,-8.93896979852322E-06,-1.34091993621013E-05,5.60636790318658E-06
2013-01-05 17:00:00,23.9163313715469,13.5187733807493,1.01315083040737,1.26279696644446,0.104577709299973,8.1350842614036,-72.0682021389701,10.311825923482,6.73865894540096,2.38871658604788E-05,7.0670204207574,0,0,-9.07382046354321E-06,-1.37747114143281E-05,5.6062469409244E-06
2013-01-05 18:00:00,23.9163083190482,13.5187706834987,2.78329824332171,0.0002561312160547,-7.21258340629469E-06,8.13504292242503,-70.417133462378,10.0192739036376,5.8448823994982,2.21994169192428E-05,6.19933101343083,0,0,-9.74466666932043E-06,-1.51211378854477E-05,5.87170424223794E-06
2013-01-05 19:00:00,23.9163099261263,13.5187711236322,3.99793061824462,0.000257100300339652,9.98142109539343E-05,8.13504402304404,-67.6573481550995,4.88779138219386,7.95741255737142,2.22169788951339E-05,5.24375544079441,0,0,-9.87992535927643E-06,-1.49810005181141E-05,5.81827541943117E-06
2013-01-05 20:00:00,23.9143112550915,12.3982762543962,4.65778636070688,4.58837196651453E-05,-0.000242253484976226,5.34701317134783,-66.1872821797158,2.79086128697659,12.1646605783771,1.69479956525623E-05,4.91461495767088,0,0,-1.30959089779123E-05,-1.94182471101581E-05,7.66216750589422E-06
2013-01-05 21:00:00,23.914358862402,8.33872265725494,3.46488198418954,4.59233769443456E-05,-3.31703887286749E-05,5.34440313176241,-65.9057303148888,2.79091537052228,17.0541217834643,1.69699941744968E-05,4.99835711690225,0,0,-1.30084050056922E-05,-1.75957663761643E-05,7.61471148728899E-06
2013-01-05 22:00:00,23.2623819815087,4.81972876156903,4.84559098388716,4.28521115881465E-05,-0.000983147398290259,5.30913007999103,-63.6947011857993,2.79086928453787,16.6038768982248,1.66554280663347E-05,6.06410782963115,0,0,-1.30889609073064E-05,-1.7328638934881E-05,7.79452254774189E-06
2013-01-05 23:00:00,18.5734604431959,4.23518565171903,5.61751442474103,4.27223396957515E-05,-0.000467901012050946,5.30900785943628,-60.5904449101498,2.79117301774414,17.1982672191471,1.66699270217856E-05,6.86630571838897,0,0,-1.28892971872526E-05,-1.7503000712157E-05,7.74895958175387E-06
2013-01-06 00:00:00,13.261464347974,4.70027194587461,6.11896375770431,4.25868965563615E-05,-0.000307834963464324,5.30906165709517,-58.0911422813679,2.79134602435662,18.6720754359209,1.66813700611679E-05,7.23826807184059,0,0,-1.279532019265E-05,-1.71277077335468E-05,7.69662727387646E-06
2013-01-06 01:00:00,7.66848780202004,4.88013285867,6.21276546089618,4.24394296091658E-05,-0.000239524086919034,5.30908920655233,-57.012238025645,2.79155071818753,22.3526349812989,1.66899897521818E-05,7.79781707818128,0,0,-1.26810818883705E-05,-1.66012107297568E-05,7.62791700152431E-06
2013-01-06 02:00:00,2.74632672883023,5.53644755749303,6.28064060465009,4.233324016774E-05,-0.000183933233038109,5.30913430760971,-56.6139894213486,2.79191326499817,25.4145566349898,1.67170762792602E-05,8.53515339701665,0,0,-1.2501343074624E-05,-1.57954598117271E-05,7.55634066777705E-06
2013-01-06 03:00:00,0.00660128062309819,7.2338122447862,5.68532898532732,4.11312014528884E-05,-0.0291686254793927,3.3775104358939,-56.0201918203972,2.64047234402875,26.2166236328186,1.65994605186203E-05,10.889011917589,0,0,-1.22753799122027E-05,-1.56831584100487E-05,7.59849175233071E-06
2013-01-06 04:00:00,0.00668105313795881,9.67877130946472,5.41224098864736,4.10508973180176E-05,-0.0199045414860878,1.75251864404856,-54.7773684073545,0.015631842752168,26.5007893213261,1.66133143794561E-05,11.430639848887,0,0,-1.21969459060732E-05,-1.55832964996208E-05,7.61793310299128E-06
2013-01-06 05:00:00,0.00673291490555098,10.3468489770749,2.83300823552687,4.09727237999046E-05,-0.0152764248280692,1.70237662148034,-53.9903156770419,-0.681977309228641,27.1931153601577,1.6615363525209E-05,12.6054868270905,0,0,-1.20291263611538E-05,-1.53725886100489E-05,7.66232396305996E-06
2013-01-06 06:00:00,0.00671299222417902,9.7505711178726,2.84457681909342,4.09016063832494E-05,-0.0133955585618396,1.73638440021197,-55.2565559275799,0.182552490879978,27.1588613275596,1.66127912468977E-05,13.5902916240896,0,0,-1.19156917491005E-05,-1.54014287966575E-05,7.74691523584077E-06
2013-01-06 07:00:00,0.00668141961611359,9.26950087523821,2.86532874327001,4.08388004581689E-05,-0.0122134979209226,2.02342688648922,-57.6646771533705,1.99885001029009,27.3849318064644,1.66083569999463E-05,14.1281698364503,0,0,-1.18615610443963E-05,-1.53303370592042E-05,7.87913695528568E-06
2013-01-06 08:00:00,0.0067367743147817,8.83095000226537,3.40432213604977,4.08391594741203E-05,-0.0130160811053989,1.65842142088333,-58.7049282389706,-1.30675661141821,27.7142028247225,1.66266941092535E-05,15.3617152592231,3.04837499146938,-2.40449989729838E-05,-1.16822779064723E-05,-1.52198423970944E-05,8.06194812061835E-06
2013-01-06 09:00:00,0.00676423869663815,8.41585495979857,4.76881346060515,4.0813258930026E-05,-0.0128134168462561,1.55377678738589,-61.0348099349649,-3.07333915399101,27.7645689712614,1.66324960496818E-05,17.7925461296521,3.81865897256749,-2.3183325241135E-05,-1.14221967397525E-05,-1.51826001447404E-05,8.20247963331422E-06
2013-01-06 10:00:00,0.00669603764545859,8.05865382683244,5.88420260674618,4.07993099579196E-05,-0.0133994477382042,1.72035583853696,-64.2440074653708,-0.0449409243772786,27.7985955583018,1.66262020050538E-05,17.3286759490704,3.50518908522766,-2.34862560010679E-05,-1.14654103435859E-05,-1.51606507287099E-05,8.28753262597808E-06
2013-01-06 11:00:00,0.0067474397814504,7.80485986105471,5.34804655943466,4.07937887967265E-05,-0.0140299608892784,1.64256156320859,-65.0383167907325,-2.00373335823773,27.8639363837834,1.66310603575382E-05,20.7158884594013,3.67406028170035,-2.32952931291621E-05,-1.11605735423596E-05,-1.50853702525708E-05,8.30996383941077E-06
2013-01-06 12:00:00,0.00677485099831255,7.70279338427709,4.14407668815328,4.08012518346173E-05,-0.0158802944843289,1.475097689257,-64.364945482917,-3.77333808769385,27.7033120200236,1.663618730597E-05,23.7489687793347,3.37316093552877,-2.35985278200023E-05,-1.09367430716717E-05,-1.50531283164312E-05,8.33169555489847E-06
2013-01-06 13:00:00,0.0066941816079267,7.70413185783093,2.8103866911731,4.08248161556059E-05,-0.0213809206927233,1.74609699516578,-64.0149591474126,-1.41878495151391,27.1240520443414,1.6627987079745E-05,23.179687208707,2.88409707079759,-2.42354273984386E-05,-1.09734902188555E-05,-1.50435177663439E-05,8.36038706179849E-06
2013-01-06 14:00:00,0.00654834469294602,7.82908953490039,0.909230696765089,4.08278656960844E-05,-0.0332080301462099,3.08938557579321,-64.9557070841304,2.38272390791096,26.5221778773912,1.659966956982E-05,22.7196700211523,1.53011253144738,-2.63026075838059E-05,-1.1021779488173E-05,-1.50393006723348E-05,8.32502136410989E-06
2013-01-06 15:00:00,8.90119881036456,8.1794334422147,-3.70192965621618,4.19389084267682E-05,-0.000187301504486992,5.3090825523127,-67.39375615705,2.78621395031174,25.4857877648123,1.66901478374982E-05,20.4341525896896,0,0,-1.10978576990643E-05,-1.51995486854446E-05,8.21518007905172E-06
2013-01-06 16:00:00,15.140651270332,8.51289197650173,-5.0939528348594,4.2027517926927E-05,-0.000245826393275069,5.30905580529178,-69.7233858143761,2.78656593851003,23.7855605825103,1.6683648148908E-05,19.2828554381891,0,0,-1.11824080781932E-05,-1.55145617503436E-05,8.20757500361171E-06
2013-01-06 17:00:00,19.7721264200586,8.75009212177006,-5.0351547173424,4.21208164393613E-05,-0.000368149488325275,5.30900644877932,-70.4700773624843,2.78663111366658,21.5155357818138,1.66751028755915E-05,17.372205611112,0,0,-1.13519013724655E-05,-1.59571705653363E-05,8.15063436312765E-06
2013-01-06 18:00:00,22.6047346362086,8.90907886496286,-4.81566147332222,4.22274038393938E-05,-0.000928130726169059,5.30898932411005,-69.3552827844091,2.78620225204853,18.6625230007926,1.66591346422302E-05,15.9003423802534,0,0,-1.15109533941909E-05,-1.62681355084331E-05,8.06328532421538E-06
2013-01-06 19:00:00,23.9140331501091,11.6303065153245,-4.52376457978247,4.49183676466219E-05,-0.000102808908357438,5.32359952104631,-67.2061971325866,2.78737817490597,13.368346358758,1.69149961257759E-05,14.7063957326993,0,0,-1.14348679698819E-05,-1.6462586875182E-05,7.80384613455949E-06
2013-01-06 20:00:00,23.9153255581015,13.5186273839812,-3.54036748563505,4.80045988014528E-05,-0.000109704768692972,8.13234601795731,-66.04433710334,2.78747304497162,8.34412828730749,1.71682629002193E-05,12.8869060808287,0,0,-1.14744368657355E-05,-1.71865129692499E-05,7.58164818935324E-06
2013-01-06 21:00:00,23.9163317891561,13.5187738260895,-1.40157983305472,0.495332974587007,0.0767850214562424,8.13508440977319,-65.6060592637167,4.63910290271045,5.72300093565503,2.38901628714368E-05,10.5032448741395,0,0,-8.6157604278684E-06,-1.3292050550664E-05,5.44451830260462E-06
2013-01-06 22:00:00,23.9163317874406,13.5187737201491,0.436371013754572,0.415272075648034,0.0629823728530203,8.13508429394504,-62.8808548179738,3.50230824434814,5.11966682755047,2.38859330840495E-05,7.77408309998916,0,0,-8.98278307387175E-06,-1.37044185191044E-05,5.39189980836733E-06
2013-01-06 23:00:00,23.9163320978898,13.5187736294681,-0.374211471478029,0.4794157029491,0.0694746888022129,8.13508461587783,-60.2492886251096,3.51571441390397,3.84187087538551,2.39027211990486E-05,7.14685380044163,0,0,-9.07605831672494E-06,-1.4607693523125E-05,5.33769713635686E-06
2013-01-07 00:00:00,23.9161960938815,13.5187596882209,0.194824791422264,8.1743457774555E-05,-0.104642116852443,8.13483941017247,-58.5977701537845,2.78728130154463,3.51016909502927,1.9136119512602E-05,6.64029550996975,0,0,-1.10738545067044E-05,-1.79769099979037E-05,6.39463079871715E-06
2013-01-07 01:00:00,23.916305050527,13.5187705406977,0.76716046661467,0.000232194237559844,-0.104347073761441,8.13503670582982,-57.8119449612657,2.78687260666253,2.87994790854705,2.20057474440664E-05,5.91199251590263,0,0,-9.89991930706074E-06,-1.61622220250184E-05,5.5869602666066E-06
2013-01-07 02:00:00,23.9163070697774,13.5187708028338,1.65017549919865,0.000253856714448835,-0.00883847443809319,8.13504106399508,-58.0238336081275,2.78619288901955,3.04484952991409,2.21395065567675E-05,4.9811073535047,0,0,-1.0045859387617E-05,-1.62621029195602E-05,5.56004764669519E-06
2013-01-07 03:00:00,23.9163306874064,13.5187735416012,2.14870145896046,0.242866919485709,0.0154594331056735,8.13508340587281,-59.0149640069857,3.01244782470073,3.75079008025092,2.38751317505824E-05,4.27453179907572,0,0,-9.63809245501496E-06,-1.51811911791047E-05,5.30665654222845E-06
