index,HU -> SI,HU -> RO,HU -> SK,HU -> AT,HU -> HR
2023-11-10 10:30:00+0000,198.0,107.0,,0.0,
2023-11-10 10:45:00+0000,205.0,71.0,,0.0,
2023-11-10 11:00:00+0000,201.0,23.0,0.0,0.0,282.0
2023-11-10 11:15:00+0000,177.0,60.0,,0.0,
2023-11-10 11:30:00+0000,189.0,64.0,,0.0,
2023-11-10 11:45:00+0000,171.0,94.0,,0.0,
2023-11-10 12:00:00+0000,136.0,64.0,0.0,0.0,256.0
2023-11-10 12:15:00+0000,115.0,85.0,,0.0,
2023-11-10 12:30:00+0000,93.0,151.0,,0.0,
2023-11-10 12:45:00+0000,98.0,163.0,,0.0,
2023-11-10 13:00:00+0000,67.0,175.0,0.0,0.0,212.0
2023-11-10 13:15:00+0000,26.0,248.0,,0.0,
2023-11-10 13:30:00+0000,2.0,269.0,,0.0,
2023-11-10 13:45:00+0000,1.0,319.0,,0.0,
2023-11-10 14:00:00+0000,13.0,339.0,0.0,0.0,96.0
2023-11-10 14:15:00+0000,7.0,360.0,,0.0,
2023-11-10 14:30:00+0000,1.0,356.0,,0.0,
2023-11-10 14:45:00+0000,0.0,279.0,,0.0,
2023-11-10 15:00:00+0000,7.0,249.0,0.0,0.0,0.0
2023-11-10 15:15:00+0000,1.0,284.0,,0.0,
2023-11-10 15:30:00+0000,0.0,261.0,,0.0,
2023-11-10 15:45:00+0000,0.0,254.0,,0.0,
2023-11-10 16:00:00+0000,20.0,156.0,0.0,0.0,19.0
2023-11-10 16:15:00+0000,39.0,130.0,,0.0,
2023-11-10 16:30:00+0000,57.0,203.0,,0.0,
2023-11-10 16:45:00+0000,63.0,230.0,,0.0,
2023-11-10 17:00:00+0000,66.0,195.0,0.0,0.0,37.0
2023-11-10 17:15:00+0000,70.0,187.0,,0.0,
2023-11-10 17:30:00+0000,59.0,197.0,,0.0,
2023-11-10 17:45:00+0000,78.0,171.0,,0.0,
2023-11-10 18:00:00+0000,49.0,172.0,0.0,0.0,68.0
2023-11-10 18:15:00+0000,52.0,173.0,,0.0,
2023-11-10 18:30:00+0000,44.0,198.0,,0.0,
2023-11-10 18:45:00+0000,63.0,180.0,,0.0,
2023-11-10 19:00:00+0000,59.0,163.0,0.0,0.0,94.0
2023-11-10 19:15:00+0000,51.0,191.0,,0.0,
2023-11-10 19:30:00+0000,61.0,165.0,,0.0,
2023-11-10 19:45:00+0000,80.0,160.0,,0.0,
2023-11-10 20:00:00+0000,64.0,178.0,0.0,0.0,121.0
2023-11-10 20:15:00+0000,91.0,127.0,,0.0,
2023-11-10 20:30:00+0000,98.0,110.0,,0.0,
2023-11-10 20:45:00+0000,108.0,115.0,,0.0,
2023-11-10 21:00:00+0000,135.0,85.0,0.0,4.0,53.0
2023-11-10 21:15:00+0000,139.0,85.0,,22.0,
2023-11-10 21:30:00+0000,137.0,68.0,,77.0,
2023-11-10 21:45:00+0000,139.0,60.0,,95.0,
2023-11-10 22:00:00+0000,139.0,124.0,0.0,152.0,31.0
2023-11-10 22:15:00+0000,117.0,150.0,,160.0,
2023-11-10 22:30:00+0000,132.0,106.0,,189.0,
2023-11-10 22:45:00+0000,120.0,130.0,,176.0,
2023-11-10 23:00:00+0000,147.0,91.0,0.0,127.0,182.0
2023-11-10 23:15:00+0000,138.0,113.0,,85.0,
2023-11-10 23:30:00+0000,147.0,116.0,,90.0,
2023-11-10 23:45:00+0000,156.0,122.0,,113.0,
2023-11-11 00:00:00+0000,180.0,71.0,0.0,224.0,74.0
2023-11-11 00:15:00+0000,180.0,89.0,,268.0,
2023-11-11 00:30:00+0000,192.0,78.0,,316.0,
2023-11-11 00:45:00+0000,198.0,62.0,,346.0,
2023-11-11 01:00:00+0000,213.0,10.0,0.0,432.0,0.0
2023-11-11 01:15:00+0000,203.0,29.0,,450.0,
2023-11-11 01:30:00+0000,194.0,52.0,,440.0,
2023-11-11 01:45:00+0000,200.0,53.0,,455.0,
2023-11-11 02:00:00+0000,224.0,44.0,0.0,455.0,0.0
2023-11-11 02:15:00+0000,222.0,47.0,,446.0,
2023-11-11 02:30:00+0000,228.0,27.0,,469.0,
2023-11-11 02:45:00+0000,225.0,43.0,,467.0,
2023-11-11 03:00:00+0000,223.0,17.0,0.0,468.0,0.0
2023-11-11 03:15:00+0000,231.0,0.0,,467.0,
2023-11-11 03:30:00+0000,237.0,0.0,,473.0,
2023-11-11 03:45:00+0000,233.0,2.0,,448.0,
2023-11-11 04:00:00+0000,190.0,6.0,0.0,395.0,0.0
2023-11-11 04:15:00+0000,176.0,25.0,,344.0,
2023-11-11 04:30:00+0000,183.0,30.0,,315.0,
2023-11-11 04:45:00+0000,202.0,23.0,,365.0,
2023-11-11 05:00:00+0000,218.0,24.0,0.0,394.0,0.0
2023-11-11 05:15:00+0000,201.0,49.0,,336.0,
2023-11-11 05:30:00+0000,204.0,59.0,,342.0,
2023-11-11 05:45:00+0000,196.0,62.0,,355.0,
2023-11-11 06:00:00+0000,201.0,20.0,0.0,345.0,0.0
2023-11-11 06:15:00+0000,191.0,40.0,,273.0,
2023-11-11 06:30:00+0000,182.0,63.0,,232.0,
2023-11-11 06:45:00+0000,157.0,69.0,,189.0,
2023-11-11 07:00:00+0000,148.0,45.0,0.0,143.0,0.0
2023-11-11 07:15:00+0000,123.0,39.0,,98.0,
2023-11-11 07:30:00+0000,124.0,19.0,,115.0,
2023-11-11 07:45:00+0000,131.0,14.0,,122.0,
2023-11-11 08:00:00+0000,123.0,8.0,0.0,99.0,0.0
2023-11-11 08:15:00+0000,124.0,0.0,,85.0,
2023-11-11 08:30:00+0000,111.0,0.0,,41.0,
2023-11-11 08:45:00+0000,92.0,0.0,,2.0,
2023-11-11 09:00:00+0000,72.0,0.0,0.0,0.0,0.0
2023-11-11 09:15:00+0000,75.0,1.0,,0.0,
2023-11-11 09:30:00+0000,72.0,0.0,,0.0,
2023-11-11 09:45:00+0000,76.0,0.0,,0.0,
2023-11-11 10:00:00+0000,40.0,31.0,0.0,0.0,0.0
2023-11-11 10:15:00+0000,47.0,60.0,,0.0,
2023-11-11 10:30:00+0000,52.0,59.0,,0.0,
2023-11-11 10:45:00+0000,20.0,95.0,,0.0,
2023-11-11 11:00:00+0000,2.0,122.0,0.0,0.0,0.0
2023-11-11 11:15:00+0000,11.0,91.0,,0.0,
2023-11-11 11:30:00+0000,19.0,41.0,,0.0,
2023-11-11 11:45:00+0000,10.0,55.0,,0.0,
2023-11-11 12:00:00+0000,2.0,70.0,0.0,0.0,0.0
2023-11-11 12:15:00+0000,0.0,101.0,,0.0,
2023-11-11 12:30:00+0000,0.0,110.0,,0.0,
2023-11-11 12:45:00+0000,0.0,125.0,,0.0,
2023-11-11 13:00:00+0000,5.0,165.0,0.0,0.0,0.0
2023-11-11 13:15:00+0000,3.0,240.0,,0.0,
2023-11-11 13:30:00+0000,0.0,271.0,,0.0,
2023-11-11 13:45:00+0000,0.0,285.0,,0.0,
2023-11-11 14:00:00+0000,0.0,331.0,0.0,0.0,4.0
2023-11-11 14:15:00+0000,0.0,360.0,,0.0,
2023-11-11 14:30:00+0000,0.0,341.0,,0.0,
2023-11-11 14:45:00+0000,0.0,314.0,,0.0,
2023-11-11 15:00:00+0000,0.0,343.0,0.0,0.0,76.0
2023-11-11 15:15:00+0000,0.0,428.0,,0.0,
2023-11-11 15:30:00+0000,0.0,457.0,,0.0,
2023-11-11 15:45:00+0000,0.0,410.0,,0.0,
2023-11-11 16:00:00+0000,33.0,301.0,0.0,0.0,28.0
2023-11-11 16:15:00+0000,42.0,275.0,,0.0,
2023-11-11 16:30:00+0000,26.0,271.0,,0.0,
2023-11-11 16:45:00+0000,20.0,246.0,,0.0,
2023-11-11 17:00:00+0000,25.0,221.0,0.0,0.0,0.0
2023-11-11 17:15:00+0000,30.0,228.0,,0.0,
2023-11-11 17:30:00+0000,33.0,215.0,,0.0,
2023-11-11 17:45:00+0000,51.0,174.0,,0.0,
2023-11-11 18:00:00+0000,66.0,155.0,0.0,0.0,2.0
2023-11-11 18:15:00+0000,76.0,138.0,,0.0,
2023-11-11 18:30:00+0000,94.0,125.0,,0.0,
2023-11-11 18:45:00+0000,110.0,123.0,,0.0,
2023-11-11 19:00:00+0000,112.0,163.0,0.0,0.0,135.0
2023-11-11 19:15:00+0000,142.0,136.0,,0.0,
2023-11-11 19:30:00+0000,163.0,113.0,,0.0,
2023-11-11 19:45:00+0000,190.0,90.0,,0.0,
2023-11-11 20:00:00+0000,232.0,30.0,0.0,0.0,164.0
2023-11-11 20:15:00+0000,272.0,0.0,,0.0,
2023-11-11 20:30:00+0000,261.0,0.0,,0.0,
2023-11-11 20:45:00+0000,265.0,0.0,,0.0,
2023-11-11 21:00:00+0000,274.0,0.0,0.0,0.0,189.0
2023-11-11 21:15:00+0000,285.0,0.0,,0.0,
2023-11-11 21:30:00+0000,285.0,0.0,,0.0,
2023-11-11 21:45:00+0000,295.0,0.0,,5.0,
2023-11-11 22:00:00+0000,281.0,0.0,0.0,21.0,178.0
2023-11-11 22:15:00+0000,292.0,0.0,,83.0,
2023-11-11 22:30:00+0000,280.0,0.0,,54.0,
2023-11-11 22:45:00+0000,274.0,0.0,,50.0,
2023-11-11 23:00:00+0000,295.0,0.0,0.0,193.0,84.0
2023-11-11 23:15:00+0000,282.0,0.0,,206.0,
2023-11-11 23:30:00+0000,280.0,0.0,,237.0,
2023-11-11 23:45:00+0000,277.0,0.0,,261.0,
2023-11-12 00:00:00+0000,285.0,0.0,0.0,330.0,17.0
2023-11-12 00:15:00+0000,294.0,0.0,,349.0,
2023-11-12 00:30:00+0000,298.0,0.0,,393.0,
2023-11-12 00:45:00+0000,296.0,0.0,,436.0,
2023-11-12 01:00:00+0000,310.0,0.0,0.0,414.0,4.0
2023-11-12 01:15:00+0000,328.0,0.0,,381.0,
2023-11-12 01:30:00+0000,336.0,0.0,,386.0,
2023-11-12 01:45:00+0000,338.0,0.0,,379.0,
2023-11-12 02:00:00+0000,367.0,0.0,0.0,406.0,3.0
2023-11-12 02:15:00+0000,365.0,0.0,,382.0,
2023-11-12 02:30:00+0000,371.0,0.0,,416.0,
2023-11-12 02:45:00+0000,356.0,0.0,,412.0,
2023-11-12 03:00:00+0000,347.0,0.0,0.0,437.0,9.0
2023-11-12 03:15:00+0000,351.0,0.0,,468.0,
2023-11-12 03:30:00+0000,344.0,0.0,,525.0,
2023-11-12 03:45:00+0000,332.0,0.0,,521.0,
2023-11-12 04:00:00+0000,339.0,0.0,0.0,487.0,124.0
2023-11-12 04:15:00+0000,334.0,0.0,,470.0,
2023-11-12 04:30:00+0000,338.0,0.0,,488.0,
2023-11-12 04:45:00+0000,330.0,0.0,,537.0,
2023-11-12 05:00:00+0000,340.0,0.0,0.0,634.0,103.0
2023-11-12 05:15:00+0000,332.0,0.0,,630.0,
2023-11-12 05:30:00+0000,315.0,0.0,,649.0,
2023-11-12 05:45:00+0000,328.0,0.0,,679.0,
2023-11-12 06:00:00+0000,348.0,0.0,0.0,739.0,13.0
2023-11-12 06:15:00+0000,360.0,0.0,,744.0,
2023-11-12 06:30:00+0000,390.0,0.0,,824.0,
2023-11-12 06:45:00+0000,403.0,0.0,,859.0,
2023-11-12 07:00:00+0000,416.0,0.0,0.0,922.0,1.0
2023-11-12 07:15:00+0000,400.0,0.0,,959.0,
2023-11-12 07:30:00+0000,428.0,0.0,,1017.0,
2023-11-12 07:45:00+0000,451.0,0.0,,1098.0,
2023-11-12 08:00:00+0000,442.0,0.0,6.0,1093.0,30.0
2023-11-12 08:15:00+0000,450.0,0.0,,1119.0,
2023-11-12 08:30:00+0000,468.0,0.0,,1167.0,
2023-11-12 08:45:00+0000,487.0,0.0,,1186.0,
2023-11-12 09:00:00+0000,481.0,0.0,194.0,1242.0,79.0
2023-11-12 09:15:00+0000,492.0,0.0,,1271.0,
2023-11-12 09:30:00+0000,478.0,0.0,,1249.0,
2023-11-12 09:45:00+0000,485.0,0.0,,1276.0,
2023-11-12 10:00:00+0000,479.0,0.0,198.0,1265.0,104.0
2023-11-12 10:15:00+0000,463.0,0.0,,1223.0,
2023-11-12 10:30:00+0000,455.0,0.0,,1202.0,
2023-11-12 10:45:00+0000,458.0,0.0,,1208.0,
2023-11-12 11:00:00+0000,427.0,0.0,85.0,1198.0,114.0
2023-11-12 11:15:00+0000,398.0,0.0,,1176.0,
2023-11-12 11:30:00+0000,396.0,0.0,,1194.0,
2023-11-12 11:45:00+0000,392.0,0.0,,1182.0,
2023-11-12 12:00:00+0000,381.0,0.0,1.0,1151.0,196.0
2023-11-12 12:15:00+0000,343.0,0.0,,1009.0,
2023-11-12 12:30:00+0000,350.0,0.0,,984.0,
2023-11-12 12:45:00+0000,328.0,0.0,,946.0,
2023-11-12 13:00:00+0000,263.0,0.0,0.0,726.0,218.0
2023-11-12 13:15:00+0000,227.0,0.0,,527.0,
2023-11-12 13:30:00+0000,220.0,0.0,,479.0,
2023-11-12 13:45:00+0000,194.0,0.0,,407.0,
2023-11-12 14:00:00+0000,148.0,36.0,0.0,242.0,215.0
2023-11-12 14:15:00+0000,108.0,126.0,,61.0,
2023-11-12 14:30:00+0000,86.0,124.0,,5.0,
2023-11-12 14:45:00+0000,44.0,205.0,,0.0,
2023-11-12 15:00:00+0000,18.0,306.0,0.0,0.0,229.0
2023-11-12 15:15:00+0000,5.0,321.0,,0.0,
2023-11-12 15:30:00+0000,0.0,370.0,,0.0,
2023-11-12 15:45:00+0000,6.0,307.0,,0.0,
2023-11-12 16:00:00+0000,58.0,221.0,0.0,0.0,98.0
2023-11-12 16:15:00+0000,51.0,163.0,,0.0,
2023-11-12 16:30:00+0000,33.0,190.0,,0.0,
2023-11-12 16:45:00+0000,36.0,178.0,,0.0,
2023-11-12 17:00:00+0000,52.0,129.0,0.0,0.0,64.0
2023-11-12 17:15:00+0000,60.0,145.0,,0.0,
2023-11-12 17:30:00+0000,69.0,148.0,,0.0,
2023-11-12 17:45:00+0000,72.0,155.0,,0.0,
2023-11-12 18:00:00+0000,84.0,205.0,0.0,0.0,179.0
2023-11-12 18:15:00+0000,89.0,246.0,,0.0,
2023-11-12 18:30:00+0000,92.0,268.0,,0.0,
2023-11-12 18:45:00+0000,100.0,225.0,,0.0,
2023-11-12 19:00:00+0000,92.0,330.0,0.0,0.0,320.0
2023-11-12 19:15:00+0000,100.0,323.0,,0.0,
2023-11-12 19:30:00+0000,106.0,308.0,,0.0,
2023-11-12 19:45:00+0000,117.0,308.0,,0.0,
2023-11-12 20:00:00+0000,128.0,332.0,0.0,0.0,428.0
2023-11-12 20:15:00+0000,129.0,322.0,,0.0,
2023-11-12 20:30:00+0000,134.0,308.0,,0.0,
2023-11-12 20:45:00+0000,138.0,302.0,,0.0,
2023-11-12 21:00:00+0000,126.0,311.0,0.0,0.0,373.0
2023-11-12 21:15:00+0000,137.0,253.0,,21.0,
2023-11-12 21:30:00+0000,144.0,253.0,,63.0,
2023-11-12 21:45:00+0000,123.0,309.0,,61.0,
2023-11-12 22:00:00+0000,136.0,277.0,0.0,142.0,317.0
2023-11-12 22:15:00+0000,152.0,257.0,,182.0,
2023-11-12 22:30:00+0000,164.0,284.0,,191.0,
2023-11-12 22:45:00+0000,178.0,299.0,,224.0,
2023-11-12 23:00:00+0000,219.0,290.0,0.0,297.0,421.0
2023-11-12 23:15:00+0000,231.0,275.0,,322.0,
2023-11-12 23:30:00+0000,239.0,246.0,,340.0,
2023-11-12 23:45:00+0000,230.0,233.0,,352.0,
2023-11-13 00:00:00+0000,219.0,222.0,0.0,303.0,321.0
2023-11-13 00:15:00+0000,236.0,220.0,,301.0,
2023-11-13 00:30:00+0000,255.0,179.0,,359.0,
2023-11-13 00:45:00+0000,251.0,189.0,,364.0,
2023-11-13 01:00:00+0000,263.0,192.0,0.0,351.0,299.0
2023-11-13 01:15:00+0000,250.0,225.0,,319.0,
2023-11-13 01:30:00+0000,252.0,214.0,,336.0,
2023-11-13 01:45:00+0000,245.0,242.0,,305.0,
2023-11-13 02:00:00+0000,235.0,267.0,0.0,284.0,316.0
2023-11-13 02:15:00+0000,229.0,316.0,,255.0,
2023-11-13 02:30:00+0000,229.0,314.0,,239.0,
2023-11-13 02:45:00+0000,232.0,306.0,,217.0,
2023-11-13 03:00:00+0000,196.0,356.0,0.0,102.0,399.0
2023-11-13 03:15:00+0000,185.0,376.0,,33.0,
2023-11-13 03:30:00+0000,180.0,377.0,,15.0,
2023-11-13 03:45:00+0000,169.0,492.0,,0.0,
2023-11-13 04:00:00+0000,123.0,601.0,0.0,0.0,506.0
2023-11-13 04:15:00+0000,96.0,691.0,,0.0,
2023-11-13 04:30:00+0000,86.0,692.0,,0.0,
2023-11-13 04:45:00+0000,67.0,686.0,,0.0,
2023-11-13 05:00:00+0000,41.0,561.0,0.0,0.0,230.0
2023-11-13 05:15:00+0000,19.0,563.0,,0.0,
2023-11-13 05:30:00+0000,33.0,501.0,,0.0,
2023-11-13 05:45:00+0000,30.0,474.0,,0.0,
2023-11-13 06:00:00+0000,9.0,440.0,0.0,0.0,125.0
2023-11-13 06:15:00+0000,0.0,472.0,,0.0,
2023-11-13 06:30:00+0000,12.0,409.0,,0.0,
2023-11-13 06:45:00+0000,17.0,399.0,,0.0,
2023-11-13 07:00:00+0000,54.0,302.0,0.0,0.0,26.0
2023-11-13 07:15:00+0000,65.0,301.0,,11.0,
2023-11-13 07:30:00+0000,86.0,261.0,,18.0,
2023-11-13 07:45:00+0000,113.0,250.0,,132.0,
2023-11-13 08:00:00+0000,141.0,213.0,0.0,178.0,23.0
2023-11-13 08:15:00+0000,161.0,216.0,,225.0,
2023-11-13 08:30:00+0000,160.0,167.0,,261.0,
2023-11-13 08:45:00+0000,159.0,166.0,,281.0,
2023-11-13 09:00:00+0000,185.0,142.0,0.0,314.0,50.0
2023-11-13 09:15:00+0000,183.0,129.0,,321.0,
2023-11-13 09:30:00+0000,187.0,90.0,,371.0,
2023-11-13 09:45:00+0000,196.0,16.0,,494.0,
2023-11-13 10:00:00+0000,189.0,10.0,0.0,506.0,0.0
2023-11-13 10:15:00+0000,201.0,3.0,,496.0,
2023-11-13 10:30:00+0000,196.0,0.0,,502.0,
2023-11-13 10:45:00+0000,186.0,1.0,,463.0,
2023-11-13 11:00:00+0000,158.0,14.0,0.0,358.0,0.0
2023-11-13 11:15:00+0000,129.0,44.0,,298.0,
2023-11-13 11:30:00+0000,127.0,52.0,,267.0,
2023-11-13 11:45:00+0000,122.0,72.0,,200.0,
2023-11-13 12:00:00+0000,88.0,101.0,0.0,61.0,17.0
2023-11-13 12:15:00+0000,72.0,150.0,,0.0,
2023-11-13 12:30:00+0000,93.0,157.0,,0.0,
2023-11-13 12:45:00+0000,60.0,237.0,,0.0,
2023-11-13 13:00:00+0000,36.0,270.0,0.0,0.0,78.0
2023-11-13 13:15:00+0000,13.0,308.0,,0.0,
2023-11-13 13:30:00+0000,0.0,366.0,,0.0,
2023-11-13 13:45:00+0000,0.0,377.0,,0.0,
2023-11-13 14:00:00+0000,0.0,422.0,0.0,0.0,56.0
2023-11-13 14:15:00+0000,0.0,538.0,,0.0,
2023-11-13 14:30:00+0000,0.0,508.0,,0.0,
2023-11-13 14:45:00+0000,0.0,505.0,,0.0,
2023-11-13 15:00:00+0000,0.0,497.0,0.0,0.0,106.0
2023-11-13 15:15:00+0000,0.0,605.0,,0.0,
2023-11-13 15:30:00+0000,0.0,651.0,,0.0,
2023-11-13 15:45:00+0000,0.0,660.0,,0.0,
2023-11-13 16:00:00+0000,0.0,566.0,0.0,0.0,86.0
2023-11-13 16:15:00+0000,0.0,566.0,,0.0,
2023-11-13 16:30:00+0000,1.0,548.0,,0.0,
2023-11-13 16:45:00+0000,2.0,532.0,,0.0,
2023-11-13 17:00:00+0000,22.0,520.0,0.0,0.0,144.0
2023-11-13 17:15:00+0000,33.0,522.0,,0.0,
2023-11-13 17:30:00+0000,38.0,537.0,,0.0,
2023-11-13 17:45:00+0000,44.0,511.0,,0.0,
2023-11-13 18:00:00+0000,55.0,519.0,0.0,0.0,179.0
2023-11-13 18:15:00+0000,51.0,498.0,,0.0,
2023-11-13 18:30:00+0000,39.0,515.0,,0.0,
2023-11-13 18:45:00+0000,49.0,504.0,,0.0,
2023-11-13 19:00:00+0000,43.0,553.0,0.0,0.0,362.0
2023-11-13 19:15:00+0000,77.0,549.0,,0.0,
2023-11-13 19:30:00+0000,85.0,533.0,,0.0,
2023-11-13 19:45:00+0000,92.0,475.0,,0.0,
2023-11-13 20:00:00+0000,77.0,496.0,0.0,0.0,538.0
2023-11-13 20:15:00+0000,88.0,459.0,,0.0,
2023-11-13 20:30:00+0000,81.0,470.0,,0.0,
2023-11-13 20:45:00+0000,65.0,487.0,,0.0,
2023-11-13 21:00:00+0000,156.0,508.0,0.0,0.0,703.0
2023-11-13 21:15:00+0000,203.0,456.0,,0.0,
2023-11-13 21:30:00+0000,201.0,478.0,,0.0,
2023-11-13 21:45:00+0000,212.0,469.0,,0.0,
2023-11-13 22:00:00+0000,174.0,515.0,0.0,0.0,664.0
2023-11-13 22:15:00+0000,201.0,486.0,,0.0,
2023-11-13 22:30:00+0000,200.0,442.0,,0.0,
2023-11-13 22:45:00+0000,203.0,473.0,,0.0,
2023-11-13 23:00:00+0000,201.0,456.0,0.0,0.0,733.0
2023-11-13 23:15:00+0000,213.0,480.0,,0.0,
2023-11-13 23:30:00+0000,212.0,450.0,,0.0,
2023-11-13 23:45:00+0000,210.0,449.0,,0.0,
2023-11-14 00:00:00+0000,221.0,425.0,0.0,0.0,711.0
2023-11-14 00:15:00+0000,200.0,461.0,,0.0,
2023-11-14 00:30:00+0000,208.0,470.0,,0.0,
2023-11-14 00:45:00+0000,227.0,505.0,,0.0,
2023-11-14 01:00:00+0000,239.0,445.0,0.0,0.0,688.0
2023-11-14 01:15:00+0000,232.0,464.0,,0.0,
2023-11-14 01:30:00+0000,229.0,482.0,,0.0,
2023-11-14 01:45:00+0000,226.0,517.0,,0.0,
2023-11-14 02:00:00+0000,227.0,517.0,0.0,0.0,673.0
2023-11-14 02:15:00+0000,217.0,517.0,,0.0,
2023-11-14 02:30:00+0000,216.0,511.0,,0.0,
2023-11-14 02:45:00+0000,208.0,544.0,,0.0,
2023-11-14 03:00:00+0000,196.0,552.0,0.0,0.0,705.0
2023-11-14 03:15:00+0000,193.0,555.0,,0.0,
2023-11-14 03:30:00+0000,197.0,573.0,,0.0,
2023-11-14 03:45:00+0000,221.0,531.0,,0.0,
2023-11-14 04:00:00+0000,263.0,537.0,0.0,0.0,687.0
2023-11-14 04:15:00+0000,264.0,576.0,,0.0,
2023-11-14 04:30:00+0000,254.0,591.0,,0.0,
2023-11-14 04:45:00+0000,237.0,597.0,,0.0,
2023-11-14 05:00:00+0000,249.0,495.0,0.0,0.0,476.0
2023-11-14 05:15:00+0000,245.0,514.0,,0.0,
2023-11-14 05:30:00+0000,257.0,463.0,,0.0,
2023-11-14 05:45:00+0000,253.0,431.0,,0.0,
2023-11-14 06:00:00+0000,215.0,468.0,0.0,0.0,415.0
2023-11-14 06:15:00+0000,234.0,407.0,,0.0,
2023-11-14 06:30:00+0000,227.0,392.0,,0.0,
2023-11-14 06:45:00+0000,262.0,337.0,,0.0,
2023-11-14 07:00:00+0000,265.0,370.0,0.0,0.0,447.0
2023-11-14 07:15:00+0000,278.0,339.0,,0.0,
2023-11-14 07:30:00+0000,293.0,342.0,,0.0,
2023-11-14 07:45:00+0000,317.0,263.0,,0.0,
2023-11-14 08:00:00+0000,320.0,191.0,0.0,0.0,333.0
2023-11-14 08:15:00+0000,323.0,140.0,,0.0,
2023-11-14 08:30:00+0000,329.0,105.0,,0.0,
2023-11-14 08:45:00+0000,318.0,88.0,,0.0,
2023-11-14 09:00:00+0000,340.0,6.0,0.0,0.0,288.0
2023-11-14 09:15:00+0000,336.0,1.0,,0.0,
2023-11-14 09:30:00+0000,328.0,14.0,,0.0,
2023-11-14 09:45:00+0000,337.0,1.0,,0.0,
2023-11-14 10:00:00+0000,352.0,0.0,0.0,0.0,234.0
2023-11-14 10:15:00+0000,333.0,0.0,,0.0,
2023-11-14 10:30:00+0000,328.0,0.0,,0.0,
2023-11-14 10:45:00+0000,342.0,4.0,,0.0,
2023-11-14 11:00:00+0000,323.0,28.0,0.0,0.0,295.0
2023-11-14 11:15:00+0000,314.0,35.0,,0.0,
2023-11-14 11:30:00+0000,310.0,72.0,,0.0,
2023-11-14 11:45:00+0000,308.0,96.0,,0.0,
2023-11-14 12:00:00+0000,259.0,117.0,0.0,0.0,332.0
2023-11-14 12:15:00+0000,243.0,167.0,,0.0,
2023-11-14 12:30:00+0000,233.0,154.0,,0.0,
2023-11-14 12:45:00+0000,224.0,178.0,,0.0,
2023-11-14 13:00:00+0000,199.0,171.0,0.0,0.0,355.0
2023-11-14 13:15:00+0000,158.0,225.0,,0.0,
2023-11-14 13:30:00+0000,141.0,271.0,,0.0,
2023-11-14 13:45:00+0000,145.0,287.0,,0.0,
2023-11-14 14:00:00+0000,188.0,243.0,0.0,0.0,396.0
2023-11-14 14:15:00+0000,171.0,319.0,,0.0,
2023-11-14 14:30:00+0000,151.0,370.0,,0.0,
2023-11-14 14:45:00+0000,125.0,397.0,,0.0,
2023-11-14 15:00:00+0000,138.0,366.0,0.0,0.0,263.0
2023-11-14 15:15:00+0000,119.0,439.0,,0.0,
2023-11-14 15:30:00+0000,84.0,437.0,,0.0,
2023-11-14 15:45:00+0000,72.0,420.0,,0.0,
2023-11-14 16:00:00+0000,105.0,285.0,0.0,0.0,208.0
2023-11-14 16:15:00+0000,109.0,282.0,,0.0,
2023-11-14 16:30:00+0000,80.0,337.0,,0.0,
2023-11-14 16:45:00+0000,83.0,341.0,,0.0,
2023-11-14 17:00:00+0000,109.0,394.0,0.0,0.0,217.0
2023-11-14 17:15:00+0000,99.0,408.0,,0.0,
2023-11-14 17:30:00+0000,136.0,392.0,,0.0,
2023-11-14 17:45:00+0000,152.0,383.0,,0.0,
2023-11-14 18:00:00+0000,159.0,414.0,0.0,0.0,225.0
2023-11-14 18:15:00+0000,136.0,404.0,,0.0,
2023-11-14 18:30:00+0000,113.0,410.0,,0.0,
2023-11-14 18:45:00+0000,140.0,388.0,,0.0,
2023-11-14 19:00:00+0000,145.0,321.0,0.0,0.0,140.0
2023-11-14 19:15:00+0000,141.0,303.0,,0.0,
2023-11-14 19:30:00+0000,149.0,307.0,,0.0,
2023-11-14 19:45:00+0000,153.0,301.0,,0.0,
2023-11-14 20:00:00+0000,145.0,313.0,0.0,0.0,295.0
2023-11-14 20:15:00+0000,141.0,273.0,,0.0,
2023-11-14 20:30:00+0000,128.0,278.0,,0.0,
2023-11-14 20:45:00+0000,138.0,297.0,,0.0,
2023-11-14 21:00:00+0000,143.0,377.0,0.0,0.0,564.0
2023-11-14 21:15:00+0000,149.0,331.0,,0.0,
2023-11-14 21:30:00+0000,149.0,371.0,,0.0,
2023-11-14 21:45:00+0000,184.0,357.0,,0.0,
2023-11-14 22:00:00+0000,195.0,360.0,0.0,0.0,558.0
2023-11-14 22:15:00+0000,207.0,360.0,,0.0,
2023-11-14 22:30:00+0000,200.0,345.0,,0.0,
2023-11-14 22:45:00+0000,207.0,353.0,,0.0,
2023-11-14 23:00:00+0000,273.0,373.0,0.0,0.0,668.0
2023-11-14 23:15:00+0000,271.0,377.0,,0.0,
2023-11-14 23:30:00+0000,264.0,401.0,,0.0,
2023-11-14 23:45:00+0000,257.0,439.0,,0.0,
2023-11-15 00:00:00+0000,231.0,475.0,0.0,0.0,678.0
2023-11-15 00:15:00+0000,234.0,487.0,,0.0,
2023-11-15 00:30:00+0000,240.0,465.0,,0.0,
2023-11-15 00:45:00+0000,232.0,490.0,,0.0,
