index,SI -> AT,SI -> IT,SI -> HU,SI -> HR
2022-04-07 10:15:00+0000,0.0,,,
2022-04-07 10:30:00+0000,0.0,,,
2022-04-07 10:45:00+0000,0.0,,,
2022-04-07 11:00:00+0000,0.0,888.0,,0.0
2022-04-07 11:15:00+0000,0.0,,,
2022-04-07 11:30:00+0000,0.0,,,
2022-04-07 11:45:00+0000,0.0,,,
2022-04-07 12:00:00+0000,0.0,791.0,,0.0
2022-04-07 12:15:00+0000,0.0,,,
2022-04-07 12:30:00+0000,0.0,,,
2022-04-07 12:45:00+0000,0.0,,,
2022-04-07 13:00:00+0000,0.0,910.0,,0.0
2022-04-07 13:15:00+0000,0.0,,,
2022-04-07 13:30:00+0000,0.0,,,
2022-04-07 13:45:00+0000,0.0,,,
2022-04-07 14:00:00+0000,0.0,945.0,,0.0
2022-04-07 14:15:00+0000,0.0,,,
2022-04-07 14:30:00+0000,0.0,,,
2022-04-07 14:45:00+0000,0.0,,,
2022-04-07 15:00:00+0000,0.0,938.0,,0.0
2022-04-07 15:15:00+0000,0.0,,,
2022-04-07 15:30:00+0000,0.0,,,
2022-04-07 15:45:00+0000,0.0,,,
2022-04-07 16:00:00+0000,0.0,951.0,,0.0
2022-04-07 16:15:00+0000,0.0,,,
2022-04-07 16:30:00+0000,0.0,,,
2022-04-07 16:45:00+0000,0.0,,,
2022-04-07 17:00:00+0000,0.0,899.0,,0.0
2022-04-07 17:15:00+0000,0.0,,,
2022-04-07 17:30:00+0000,0.0,,,
2022-04-07 17:45:00+0000,0.0,,,
2022-04-07 18:00:00+0000,0.0,717.0,,82.0
2022-04-07 18:15:00+0000,0.0,,,
2022-04-07 18:30:00+0000,0.0,,,
2022-04-07 18:45:00+0000,0.0,,,
2022-04-07 19:00:00+0000,0.0,648.0,,124.0
2022-04-07 19:15:00+0000,0.0,,,
2022-04-07 19:30:00+0000,0.0,,,
2022-04-07 19:45:00+0000,0.0,,,
2022-04-07 20:00:00+0000,0.0,645.0,,107.0
2022-04-07 20:15:00+0000,0.0,,,
2022-04-07 20:30:00+0000,0.0,,,
2022-04-07 20:45:00+0000,0.0,,,
2022-04-07 21:00:00+0000,0.0,714.0,,142.0
2022-04-07 21:15:00+0000,0.0,,,
2022-04-07 21:30:00+0000,0.0,,,
2022-04-07 21:45:00+0000,0.0,,,
2022-04-07 22:00:00+0000,0.0,904.0,,0.0
2022-04-07 22:15:00+0000,0.0,,,
2022-04-07 22:30:00+0000,0.0,,,
2022-04-07 22:45:00+0000,0.0,,,
2022-04-07 23:00:00+0000,0.0,956.0,,0.0
2022-04-07 23:15:00+0000,0.0,,,
2022-04-07 23:30:00+0000,0.0,,,
2022-04-07 23:45:00+0000,0.0,,,
2022-04-08 00:00:00+0000,0.0,969.0,,0.0
2022-04-08 00:15:00+0000,0.0,,,
2022-04-08 00:30:00+0000,0.0,,,
2022-04-08 00:45:00+0000,0.0,,,
2022-04-08 01:00:00+0000,0.0,902.0,,0.0
2022-04-08 01:15:00+0000,0.0,,,
2022-04-08 01:30:00+0000,0.0,,,
2022-04-08 01:45:00+0000,0.0,,,
2022-04-08 02:00:00+0000,0.0,839.0,,0.0
2022-04-08 02:15:00+0000,0.0,,,
2022-04-08 02:30:00+0000,0.0,,,
2022-04-08 02:45:00+0000,0.0,,,
2022-04-08 03:00:00+0000,0.0,1040.0,,0.0
2022-04-08 03:15:00+0000,0.0,,,
2022-04-08 03:30:00+0000,0.0,,,
2022-04-08 03:45:00+0000,0.0,,,
2022-04-08 04:00:00+0000,0.0,990.0,,0.0
2022-04-08 04:15:00+0000,0.0,,,
2022-04-08 04:30:00+0000,0.0,,,
2022-04-08 04:45:00+0000,0.0,,,
2022-04-08 05:00:00+0000,0.0,1009.0,,0.0
2022-04-08 05:15:00+0000,0.0,,,
2022-04-08 05:30:00+0000,0.0,,,
2022-04-08 05:45:00+0000,0.0,,,
2022-04-08 06:00:00+0000,0.0,873.0,,0.0
2022-04-08 06:15:00+0000,0.0,,,
2022-04-08 06:30:00+0000,0.0,,,
2022-04-08 06:45:00+0000,0.0,,,
2022-04-08 07:00:00+0000,0.0,849.0,,0.0
2022-04-08 07:15:00+0000,0.0,,,
2022-04-08 07:30:00+0000,0.0,,,
2022-04-08 07:45:00+0000,0.0,,,
2022-04-08 08:00:00+0000,0.0,928.0,,0.0
2022-04-08 08:15:00+0000,0.0,,,
2022-04-08 08:30:00+0000,0.0,,,
2022-04-08 08:45:00+0000,0.0,,,
2022-04-08 09:00:00+0000,0.0,827.0,,0.0
2022-04-08 09:15:00+0000,0.0,,,
2022-04-08 09:30:00+0000,0.0,,,
2022-04-08 09:45:00+0000,0.0,,,
2022-04-08 10:00:00+0000,0.0,630.0,,0.0
2022-04-08 10:15:00+0000,0.0,,,
2022-04-08 10:30:00+0000,0.0,,,
2022-04-08 10:45:00+0000,0.0,,,
2022-04-08 11:00:00+0000,0.0,915.0,,0.0
2022-04-08 11:15:00+0000,0.0,,,
2022-04-08 11:30:00+0000,0.0,,,
2022-04-08 11:45:00+0000,0.0,,,
2022-04-08 12:00:00+0000,0.0,990.0,,0.0
2022-04-08 12:15:00+0000,0.0,,,
2022-04-08 12:30:00+0000,0.0,,,
2022-04-08 12:45:00+0000,0.0,,,
2022-04-08 13:00:00+0000,0.0,937.0,,0.0
2022-04-08 13:15:00+0000,0.0,,,
2022-04-08 13:30:00+0000,0.0,,,
2022-04-08 13:45:00+0000,0.0,,,
2022-04-08 14:00:00+0000,0.0,851.0,,0.0
2022-04-08 14:15:00+0000,0.0,,,
2022-04-08 14:30:00+0000,0.0,,,
2022-04-08 14:45:00+0000,0.0,,,
2022-04-08 15:00:00+0000,3.0,860.0,,0.0
2022-04-08 15:15:00+0000,1.0,,,
2022-04-08 15:30:00+0000,1.0,,,
2022-04-08 15:45:00+0000,0.0,,,
2022-04-08 16:00:00+0000,42.0,1001.0,,0.0
2022-04-08 16:15:00+0000,17.0,,,
2022-04-08 16:30:00+0000,22.0,,,
2022-04-08 16:45:00+0000,26.0,,,
2022-04-08 17:00:00+0000,0.0,941.0,,0.0
2022-04-08 17:15:00+0000,0.0,,,
2022-04-08 17:30:00+0000,0.0,,,
2022-04-08 17:45:00+0000,0.0,,,
2022-04-08 18:00:00+0000,0.0,1050.0,,0.0
2022-04-08 18:15:00+0000,0.0,,,
2022-04-08 18:30:00+0000,0.0,,,
2022-04-08 18:45:00+0000,0.0,,,
2022-04-08 19:00:00+0000,0.0,976.0,,0.0
2022-04-08 19:15:00+0000,0.0,,,
2022-04-08 19:30:00+0000,8.0,,,
2022-04-08 19:45:00+0000,25.0,,,
2022-04-08 20:00:00+0000,3.0,813.0,,0.0
2022-04-08 20:15:00+0000,0.0,,,
2022-04-08 20:30:00+0000,0.0,,,
2022-04-08 20:45:00+0000,0.0,,,
2022-04-08 21:00:00+0000,0.0,778.0,,0.0
2022-04-08 21:15:00+0000,0.0,,,
2022-04-08 21:30:00+0000,0.0,,,
2022-04-08 21:45:00+0000,0.0,,,
2022-04-08 22:00:00+0000,0.0,753.0,,0.0
2022-04-08 22:15:00+0000,0.0,,,
2022-04-08 22:30:00+0000,0.0,,,
2022-04-08 22:45:00+0000,0.0,,,
2022-04-08 23:00:00+0000,0.0,804.0,,0.0
2022-04-08 23:15:00+0000,0.0,,,
2022-04-08 23:30:00+0000,3.0,,,
2022-04-08 23:45:00+0000,9.0,,,
2022-04-09 00:00:00+0000,34.0,665.0,,0.0
2022-04-09 00:15:00+0000,35.0,,,
2022-04-09 00:30:00+0000,40.0,,,
2022-04-09 00:45:00+0000,40.0,,,
2022-04-09 01:00:00+0000,41.0,637.0,,0.0
2022-04-09 01:15:00+0000,47.0,,,
2022-04-09 01:30:00+0000,42.0,,,
2022-04-09 01:45:00+0000,35.0,,,
2022-04-09 02:00:00+0000,43.0,720.0,,0.0
2022-04-09 02:15:00+0000,29.0,,,
2022-04-09 02:30:00+0000,23.0,,,
2022-04-09 02:45:00+0000,8.0,,,
2022-04-09 03:00:00+0000,2.0,767.0,,0.0
2022-04-09 03:15:00+0000,7.0,,,
2022-04-09 03:30:00+0000,14.0,,,
2022-04-09 03:45:00+0000,10.0,,,
2022-04-09 04:00:00+0000,23.0,780.0,,0.0
2022-04-09 04:15:00+0000,16.0,,,
2022-04-09 04:30:00+0000,14.0,,,
2022-04-09 04:45:00+0000,15.0,,,
2022-04-09 05:00:00+0000,0.0,691.0,,0.0
2022-04-09 05:15:00+0000,0.0,,,
2022-04-09 05:30:00+0000,0.0,,,
2022-04-09 05:45:00+0000,0.0,,,
2022-04-09 06:00:00+0000,0.0,610.0,,0.0
2022-04-09 06:15:00+0000,0.0,,,
2022-04-09 06:30:00+0000,0.0,,,
2022-04-09 06:45:00+0000,0.0,,,
2022-04-09 07:00:00+0000,0.0,614.0,,0.0
2022-04-09 07:15:00+0000,0.0,,,
2022-04-09 07:30:00+0000,0.0,,,
2022-04-09 07:45:00+0000,0.0,,,
2022-04-09 08:00:00+0000,0.0,592.0,,0.0
2022-04-09 08:15:00+0000,0.0,,,
2022-04-09 08:30:00+0000,0.0,,,
2022-04-09 08:45:00+0000,0.0,,,
2022-04-09 09:00:00+0000,0.0,663.0,,0.0
2022-04-09 09:15:00+0000,0.0,,,
2022-04-09 09:30:00+0000,0.0,,,
2022-04-09 09:45:00+0000,0.0,,,
2022-04-09 10:00:00+0000,0.0,707.0,,0.0
2022-04-09 10:15:00+0000,0.0,,,
2022-04-09 10:30:00+0000,0.0,,,
2022-04-09 10:45:00+0000,0.0,,,
2022-04-09 11:00:00+0000,0.0,841.0,,0.0
2022-04-09 11:15:00+0000,0.0,,,
2022-04-09 11:30:00+0000,0.0,,,
2022-04-09 11:45:00+0000,0.0,,,
2022-04-09 12:00:00+0000,0.0,888.0,,0.0
2022-04-09 12:15:00+0000,0.0,,,
2022-04-09 12:30:00+0000,0.0,,,
2022-04-09 12:45:00+0000,0.0,,,
2022-04-09 13:00:00+0000,0.0,907.0,,0.0
2022-04-09 13:15:00+0000,0.0,,,
2022-04-09 13:30:00+0000,0.0,,,
2022-04-09 13:45:00+0000,0.0,,,
2022-04-09 14:00:00+0000,0.0,795.0,,0.0
2022-04-09 14:15:00+0000,0.0,,,
2022-04-09 14:30:00+0000,0.0,,,
2022-04-09 14:45:00+0000,0.0,,,
2022-04-09 15:00:00+0000,0.0,633.0,,0.0
2022-04-09 15:15:00+0000,0.0,,,
2022-04-09 15:30:00+0000,0.0,,,
2022-04-09 15:45:00+0000,0.0,,,
2022-04-09 16:00:00+0000,0.0,822.0,,0.0
2022-04-09 16:15:00+0000,0.0,,,
2022-04-09 16:30:00+0000,0.0,,,
2022-04-09 16:45:00+0000,0.0,,,
2022-04-09 17:00:00+0000,0.0,845.0,,47.0
2022-04-09 17:15:00+0000,0.0,,,
2022-04-09 17:30:00+0000,0.0,,,
2022-04-09 17:45:00+0000,0.0,,,
2022-04-09 18:00:00+0000,0.0,670.0,,100.0
2022-04-09 18:15:00+0000,0.0,,,
2022-04-09 18:30:00+0000,0.0,,,
2022-04-09 18:45:00+0000,0.0,,,
2022-04-09 19:00:00+0000,0.0,637.0,,11.0
2022-04-09 19:15:00+0000,0.0,,,
2022-04-09 19:30:00+0000,0.0,,,
2022-04-09 19:45:00+0000,0.0,,,
2022-04-09 20:00:00+0000,0.0,642.0,,0.0
2022-04-09 20:15:00+0000,0.0,,,
2022-04-09 20:30:00+0000,0.0,,,
2022-04-09 20:45:00+0000,0.0,,,
2022-04-09 21:00:00+0000,0.0,653.0,,0.0
2022-04-09 21:15:00+0000,0.0,,,
2022-04-09 21:30:00+0000,0.0,,,
2022-04-09 21:45:00+0000,0.0,,,
2022-04-09 22:00:00+0000,0.0,820.0,,0.0
2022-04-09 22:15:00+0000,0.0,,,
2022-04-09 22:30:00+0000,0.0,,,
2022-04-09 22:45:00+0000,0.0,,,
2022-04-09 23:00:00+0000,0.0,802.0,,0.0
2022-04-09 23:15:00+0000,0.0,,,
2022-04-09 23:30:00+0000,0.0,,,
2022-04-09 23:45:00+0000,0.0,,,
2022-04-10 00:00:00+0000,0.0,791.0,,0.0
2022-04-10 00:15:00+0000,0.0,,,
2022-04-10 00:30:00+0000,0.0,,,
2022-04-10 00:45:00+0000,0.0,,,
2022-04-10 01:00:00+0000,0.0,797.0,,0.0
2022-04-10 01:15:00+0000,0.0,,,
2022-04-10 01:30:00+0000,0.0,,,
2022-04-10 01:45:00+0000,0.0,,,
2022-04-10 02:00:00+0000,0.0,828.0,,0.0
2022-04-10 02:15:00+0000,0.0,,,
2022-04-10 02:30:00+0000,0.0,,,
2022-04-10 02:45:00+0000,0.0,,,
2022-04-10 03:00:00+0000,0.0,849.0,,0.0
2022-04-10 03:15:00+0000,0.0,,,
2022-04-10 03:30:00+0000,0.0,,,
2022-04-10 03:45:00+0000,0.0,,,
2022-04-10 04:00:00+0000,0.0,793.0,,0.0
2022-04-10 04:15:00+0000,0.0,,,
2022-04-10 04:30:00+0000,0.0,,,
2022-04-10 04:45:00+0000,0.0,,,
2022-04-10 05:00:00+0000,0.0,732.0,,0.0
2022-04-10 05:15:00+0000,0.0,,,
2022-04-10 05:30:00+0000,0.0,,,
2022-04-10 05:45:00+0000,0.0,,,
2022-04-10 06:00:00+0000,0.0,702.0,,0.0
2022-04-10 06:15:00+0000,0.0,,,
2022-04-10 06:30:00+0000,0.0,,,
2022-04-10 06:45:00+0000,0.0,,,
2022-04-10 07:00:00+0000,0.0,606.0,,0.0
2022-04-10 07:15:00+0000,0.0,,,
2022-04-10 07:30:00+0000,0.0,,,
2022-04-10 07:45:00+0000,0.0,,,
2022-04-10 08:00:00+0000,0.0,803.0,,0.0
2022-04-10 08:15:00+0000,0.0,,,
2022-04-10 08:30:00+0000,0.0,,,
2022-04-10 08:45:00+0000,0.0,,,
2022-04-10 09:00:00+0000,0.0,694.0,,0.0
2022-04-10 09:15:00+0000,0.0,,,
2022-04-10 09:30:00+0000,0.0,,,
2022-04-10 09:45:00+0000,0.0,,,
2022-04-10 10:00:00+0000,0.0,748.0,,0.0
2022-04-10 10:15:00+0000,0.0,,,
2022-04-10 10:30:00+0000,0.0,,,
2022-04-10 10:45:00+0000,0.0,,,
2022-04-10 11:00:00+0000,0.0,805.0,,0.0
2022-04-10 11:15:00+0000,0.0,,,
2022-04-10 11:30:00+0000,0.0,,,
2022-04-10 11:45:00+0000,0.0,,,
2022-04-10 12:00:00+0000,0.0,846.0,,0.0
2022-04-10 12:15:00+0000,0.0,,,
2022-04-10 12:30:00+0000,0.0,,,
2022-04-10 12:45:00+0000,0.0,,,
2022-04-10 13:00:00+0000,0.0,931.0,,0.0
2022-04-10 13:15:00+0000,0.0,,,
2022-04-10 13:30:00+0000,0.0,,,
2022-04-10 13:45:00+0000,0.0,,,
2022-04-10 14:00:00+0000,0.0,730.0,,0.0
2022-04-10 14:15:00+0000,0.0,,,
2022-04-10 14:30:00+0000,0.0,,,
2022-04-10 14:45:00+0000,0.0,,,
2022-04-10 15:00:00+0000,0.0,513.0,,0.0
2022-04-10 15:15:00+0000,0.0,,,
2022-04-10 15:30:00+0000,0.0,,,
2022-04-10 15:45:00+0000,0.0,,,
2022-04-10 16:00:00+0000,0.0,984.0,,0.0
2022-04-10 16:15:00+0000,0.0,,,
2022-04-10 16:30:00+0000,0.0,,,
2022-04-10 16:45:00+0000,0.0,,,
2022-04-10 17:00:00+0000,0.0,864.0,,0.0
2022-04-10 17:15:00+0000,0.0,,,
2022-04-10 17:30:00+0000,0.0,,,
2022-04-10 17:45:00+0000,0.0,,,
2022-04-10 18:00:00+0000,0.0,986.0,,45.0
2022-04-10 18:15:00+0000,0.0,,,
2022-04-10 18:30:00+0000,0.0,,,
2022-04-10 18:45:00+0000,0.0,,,
2022-04-10 19:00:00+0000,0.0,877.0,,0.0
2022-04-10 19:15:00+0000,0.0,,,
2022-04-10 19:30:00+0000,0.0,,,
2022-04-10 19:45:00+0000,0.0,,,
2022-04-10 20:00:00+0000,0.0,659.0,,0.0
2022-04-10 20:15:00+0000,0.0,,,
2022-04-10 20:30:00+0000,0.0,,,
2022-04-10 20:45:00+0000,0.0,,,
2022-04-10 21:00:00+0000,0.0,868.0,,0.0
2022-04-10 21:15:00+0000,0.0,,,
2022-04-10 21:30:00+0000,0.0,,,
2022-04-10 21:45:00+0000,0.0,,,
2022-04-10 22:00:00+0000,0.0,734.0,,0.0
2022-04-10 22:15:00+0000,0.0,,,
2022-04-10 22:30:00+0000,0.0,,,
2022-04-10 22:45:00+0000,0.0,,,
2022-04-10 23:00:00+0000,0.0,910.0,,0.0
2022-04-10 23:15:00+0000,0.0,,,
2022-04-10 23:30:00+0000,0.0,,,
2022-04-10 23:45:00+0000,0.0,,,
2022-04-11 00:00:00+0000,1.0,872.0,,0.0
2022-04-11 00:15:00+0000,7.0,,,
2022-04-11 00:30:00+0000,5.0,,,
2022-04-11 00:45:00+0000,1.0,,,
2022-04-11 01:00:00+0000,0.0,874.0,,0.0
2022-04-11 01:15:00+0000,0.0,,,
2022-04-11 01:30:00+0000,1.0,,,
2022-04-11 01:45:00+0000,2.0,,,
2022-04-11 02:00:00+0000,0.0,715.0,,0.0
2022-04-11 02:15:00+0000,0.0,,,
2022-04-11 02:30:00+0000,0.0,,,
2022-04-11 02:45:00+0000,0.0,,,
2022-04-11 03:00:00+0000,0.0,834.0,,0.0
2022-04-11 03:15:00+0000,0.0,,,
2022-04-11 03:30:00+0000,0.0,,,
2022-04-11 03:45:00+0000,0.0,,,
2022-04-11 04:00:00+0000,0.0,702.0,,0.0
2022-04-11 04:15:00+0000,0.0,,,
2022-04-11 04:30:00+0000,0.0,,,
2022-04-11 04:45:00+0000,0.0,,,
2022-04-11 05:00:00+0000,0.0,787.0,,11.0
2022-04-11 05:15:00+0000,0.0,,,
2022-04-11 05:30:00+0000,0.0,,,
2022-04-11 05:45:00+0000,0.0,,,
2022-04-11 06:00:00+0000,0.0,913.0,,0.0
2022-04-11 06:15:00+0000,0.0,,,
2022-04-11 06:30:00+0000,0.0,,,
2022-04-11 06:45:00+0000,0.0,,,
2022-04-11 07:00:00+0000,0.0,892.0,,0.0
2022-04-11 07:15:00+0000,0.0,,,
2022-04-11 07:30:00+0000,0.0,,,
2022-04-11 07:45:00+0000,0.0,,,
2022-04-11 08:00:00+0000,0.0,998.0,,0.0
2022-04-11 08:15:00+0000,0.0,,,
2022-04-11 08:30:00+0000,0.0,,,
2022-04-11 08:45:00+0000,0.0,,,
2022-04-11 09:00:00+0000,0.0,938.0,,0.0
2022-04-11 09:15:00+0000,0.0,,,
2022-04-11 09:30:00+0000,0.0,,,
2022-04-11 09:45:00+0000,0.0,,,
2022-04-11 10:00:00+0000,0.0,1048.0,,0.0
2022-04-11 10:15:00+0000,0.0,,,
2022-04-11 10:30:00+0000,0.0,,,
2022-04-11 10:45:00+0000,0.0,,,
2022-04-11 11:00:00+0000,0.0,1047.0,,0.0
2022-04-11 11:15:00+0000,0.0,,,
2022-04-11 11:30:00+0000,0.0,,,
2022-04-11 11:45:00+0000,0.0,,,
2022-04-11 12:00:00+0000,0.0,1047.0,,0.0
2022-04-11 12:15:00+0000,0.0,,,
2022-04-11 12:30:00+0000,0.0,,,
2022-04-11 12:45:00+0000,0.0,,,
2022-04-11 13:00:00+0000,0.0,986.0,,0.0
2022-04-11 13:15:00+0000,0.0,,,
2022-04-11 13:30:00+0000,0.0,,,
2022-04-11 13:45:00+0000,0.0,,,
2022-04-11 14:00:00+0000,0.0,826.0,,0.0
2022-04-11 14:15:00+0000,0.0,,,
2022-04-11 14:30:00+0000,0.0,,,
2022-04-11 14:45:00+0000,0.0,,,
2022-04-11 15:00:00+0000,0.0,773.0,,0.0
2022-04-11 15:15:00+0000,0.0,,,
2022-04-11 15:30:00+0000,0.0,,,
2022-04-11 15:45:00+0000,0.0,,,
2022-04-11 16:00:00+0000,0.0,708.0,,92.0
2022-04-11 16:15:00+0000,0.0,,,
2022-04-11 16:30:00+0000,0.0,,,
2022-04-11 16:45:00+0000,0.0,,,
2022-04-11 17:00:00+0000,0.0,703.0,,352.0
2022-04-11 17:15:00+0000,0.0,,,
2022-04-11 17:30:00+0000,0.0,,,
2022-04-11 17:45:00+0000,0.0,,,
2022-04-11 18:00:00+0000,0.0,576.0,,513.0
2022-04-11 18:15:00+0000,0.0,,,
2022-04-11 18:30:00+0000,0.0,,,
2022-04-11 18:45:00+0000,0.0,,,
2022-04-11 19:00:00+0000,0.0,713.0,,266.0
2022-04-11 19:15:00+0000,0.0,,,
2022-04-11 19:30:00+0000,0.0,,,
2022-04-11 19:45:00+0000,0.0,,,
2022-04-11 20:00:00+0000,0.0,644.0,,204.0
2022-04-11 20:15:00+0000,0.0,,,
2022-04-11 20:30:00+0000,0.0,,,
2022-04-11 20:45:00+0000,0.0,,,
2022-04-11 21:00:00+0000,0.0,765.0,,0.0
2022-04-11 21:15:00+0000,0.0,,,
2022-04-11 21:30:00+0000,0.0,,,
2022-04-11 21:45:00+0000,0.0,,,
2022-04-11 22:00:00+0000,0.0,746.0,,2.0
2022-04-11 22:15:00+0000,0.0,,,
2022-04-11 22:30:00+0000,0.0,,,
2022-04-11 22:45:00+0000,0.0,,,
2022-04-11 23:00:00+0000,0.0,904.0,,0.0
2022-04-11 23:15:00+0000,0.0,,,
2022-04-11 23:30:00+0000,0.0,,,
2022-04-11 23:45:00+0000,0.0,,,
2022-04-12 00:00:00+0000,0.0,789.0,,0.0
2022-04-12 00:15:00+0000,0.0,,,
2022-04-12 00:30:00+0000,0.0,,,
2022-04-12 00:45:00+0000,0.0,,,
2022-04-12 01:00:00+0000,0.0,759.0,,0.0
2022-04-12 01:15:00+0000,0.0,,,
2022-04-12 01:30:00+0000,0.0,,,
2022-04-12 01:45:00+0000,0.0,,,
2022-04-12 02:00:00+0000,0.0,746.0,,0.0
2022-04-12 02:15:00+0000,0.0,,,
2022-04-12 02:30:00+0000,0.0,,,
2022-04-12 02:45:00+0000,0.0,,,
2022-04-12 03:00:00+0000,0.0,739.0,,0.0
2022-04-12 03:15:00+0000,0.0,,,
2022-04-12 03:30:00+0000,0.0,,,
2022-04-12 03:45:00+0000,0.0,,,
2022-04-12 04:00:00+0000,0.0,891.0,,0.0
2022-04-12 04:15:00+0000,0.0,,,
2022-04-12 04:30:00+0000,0.0,,,
2022-04-12 04:45:00+0000,0.0,,,
2022-04-12 05:00:00+0000,0.0,1028.0,,163.0
2022-04-12 05:15:00+0000,0.0,,,
2022-04-12 05:30:00+0000,0.0,,,
2022-04-12 05:45:00+0000,0.0,,,
2022-04-12 06:00:00+0000,0.0,1059.0,,24.0
2022-04-12 06:15:00+0000,0.0,,,
2022-04-12 06:30:00+0000,0.0,,,
2022-04-12 06:45:00+0000,0.0,,,
2022-04-12 07:00:00+0000,0.0,887.0,,0.0
2022-04-12 07:15:00+0000,0.0,,,
2022-04-12 07:30:00+0000,0.0,,,
2022-04-12 07:45:00+0000,0.0,,,
2022-04-12 08:00:00+0000,0.0,766.0,,0.0
2022-04-12 08:15:00+0000,0.0,,,
2022-04-12 08:30:00+0000,0.0,,,
2022-04-12 08:45:00+0000,0.0,,,
2022-04-12 09:00:00+0000,0.0,907.0,,0.0
2022-04-12 09:15:00+0000,0.0,,,
2022-04-12 09:30:00+0000,0.0,,,
2022-04-12 09:45:00+0000,0.0,,,
2022-04-12 10:00:00+0000,0.0,874.0,,0.0
2022-04-12 10:15:00+0000,0.0,,,
2022-04-12 10:30:00+0000,0.0,,,
2022-04-12 10:45:00+0000,0.0,,,
2022-04-12 11:00:00+0000,0.0,967.0,,0.0
2022-04-12 11:15:00+0000,0.0,,,
2022-04-12 11:30:00+0000,0.0,,,
2022-04-12 11:45:00+0000,0.0,,,
2022-04-12 12:00:00+0000,0.0,506.0,,0.0
2022-04-12 12:15:00+0000,0.0,,,
2022-04-12 12:30:00+0000,0.0,,,
2022-04-12 12:45:00+0000,0.0,,,
2022-04-12 13:00:00+0000,0.0,1038.0,,0.0
2022-04-12 13:15:00+0000,0.0,,,
2022-04-12 13:30:00+0000,0.0,,,
2022-04-12 13:45:00+0000,0.0,,,
2022-04-12 14:00:00+0000,0.0,1023.0,,0.0
2022-04-12 14:15:00+0000,0.0,,,
2022-04-12 14:30:00+0000,0.0,,,
2022-04-12 14:45:00+0000,0.0,,,
2022-04-12 15:00:00+0000,0.0,984.0,,0.0
2022-04-12 15:15:00+0000,0.0,,,
2022-04-12 15:30:00+0000,0.0,,,
2022-04-12 15:45:00+0000,0.0,,,
2022-04-12 16:00:00+0000,0.0,876.0,,237.0
2022-04-12 16:15:00+0000,0.0,,,
2022-04-12 16:30:00+0000,0.0,,,
2022-04-12 16:45:00+0000,0.0,,,
2022-04-12 17:00:00+0000,0.0,869.0,,450.0
2022-04-12 17:15:00+0000,0.0,,,
2022-04-12 17:30:00+0000,0.0,,,
2022-04-12 17:45:00+0000,0.0,,,
2022-04-12 18:00:00+0000,0.0,977.0,,441.0
2022-04-12 18:15:00+0000,0.0,,,
2022-04-12 18:30:00+0000,0.0,,,
2022-04-12 18:45:00+0000,0.0,,,
2022-04-12 19:00:00+0000,0.0,915.0,,239.0
2022-04-12 19:15:00+0000,0.0,,,
2022-04-12 19:30:00+0000,0.0,,,
2022-04-12 19:45:00+0000,0.0,,,
2022-04-12 20:00:00+0000,0.0,862.0,,109.0
2022-04-12 20:15:00+0000,0.0,,,
2022-04-12 20:30:00+0000,0.0,,,
2022-04-12 20:45:00+0000,0.0,,,
2022-04-12 21:00:00+0000,0.0,749.0,,0.0
2022-04-12 21:15:00+0000,0.0,,,
2022-04-12 21:30:00+0000,0.0,,,
2022-04-12 21:45:00+0000,0.0,,,
2022-04-12 22:00:00+0000,0.0,868.0,,0.0
2022-04-12 22:15:00+0000,0.0,,,
2022-04-12 22:30:00+0000,0.0,,,
2022-04-12 22:45:00+0000,0.0,,,
2022-04-12 23:00:00+0000,0.0,918.0,,0.0
2022-04-12 23:15:00+0000,0.0,,,
2022-04-12 23:30:00+0000,0.0,,,
2022-04-12 23:45:00+0000,0.0,,,
2022-04-13 00:00:00+0000,0.0,920.0,,0.0
2022-04-13 00:15:00+0000,0.0,,,
2022-04-13 00:30:00+0000,0.0,,,
2022-04-13 00:45:00+0000,0.0,,,
2022-04-13 01:00:00+0000,0.0,945.0,,0.0
2022-04-13 01:15:00+0000,0.0,,,
2022-04-13 01:30:00+0000,0.0,,,
2022-04-13 01:45:00+0000,0.0,,,
2022-04-13 02:00:00+0000,0.0,934.0,,0.0
2022-04-13 02:15:00+0000,0.0,,,
2022-04-13 02:30:00+0000,0.0,,,
2022-04-13 02:45:00+0000,0.0,,,
2022-04-13 03:00:00+0000,0.0,817.0,,0.0
2022-04-13 03:15:00+0000,0.0,,,
2022-04-13 03:30:00+0000,0.0,,,
2022-04-13 03:45:00+0000,0.0,,,
2022-04-13 04:00:00+0000,0.0,720.0,,0.0
2022-04-13 04:15:00+0000,0.0,,,
2022-04-13 04:30:00+0000,0.0,,,
2022-04-13 04:45:00+0000,0.0,,,
2022-04-13 05:00:00+0000,0.0,861.0,,34.0
2022-04-13 05:15:00+0000,0.0,,,
2022-04-13 05:30:00+0000,0.0,,,
2022-04-13 05:45:00+0000,0.0,,,
2022-04-13 06:00:00+0000,0.0,914.0,,0.0
2022-04-13 06:15:00+0000,0.0,,,
2022-04-13 06:30:00+0000,0.0,,,
2022-04-13 06:45:00+0000,0.0,,,
2022-04-13 07:00:00+0000,0.0,943.0,,0.0
2022-04-13 07:15:00+0000,0.0,,,
2022-04-13 07:30:00+0000,0.0,,,
2022-04-13 07:45:00+0000,0.0,,,
2022-04-13 08:00:00+0000,16.0,827.0,,0.0
2022-04-13 08:15:00+0000,23.0,,,
