,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-05 01:00:00,5.89982500855809E-07,1.20536662268456E-06,3.24509864782769E-07,-21.8280105907843,-0.00037338817953328,-23.371486390716,44.2075958260059,13.9946209633728,-13.0023496661739,0,0,-1.76937658540055E-06,-2.84916978685733E-06,1.99599727569053E-06
2013-01-05 02:00:00,5.92938270899632E-07,1.24275699029424E-06,3.27677438391909E-07,-22.8504198893843,-3.40777065813442E-05,-22.5192162914787,44.6071099863367,13.7648771515136,-13.0023204153587,0,0,-1.72915282536224E-06,-2.74967875072932E-06,1.94659042923327E-06
2013-01-05 03:00:00,5.99896582484043E-07,1.19409593954454E-06,3.13647499212766E-07,-26.4387335364589,5.50918508514374E-07,-22.9176388158646,42.3091382821348,13.5203529383471,-6.47312340876908,0,0,-1.64500113669419E-06,-2.5713087774555E-06,1.85367330732087E-06
2013-01-05 04:00:00,6.04971511350479E-07,1.22531977896214E-06,3.18509563214836E-07,-23.1962914175034,-1.584862286764E-05,-23.8523017720628,33.7227515636323,13.3449728773991,-0.0191197736147443,0,0,-1.61031263786526E-06,-2.48195600167828E-06,1.81927407457998E-06
2013-01-05 05:00:00,6.43184022384724E-07,1.47533227922981E-06,3.48944669182157E-07,-13.8433867404114,-2.56515144900809E-06,-24.6336223584318,25.4820189700987,13.0140937917436,-0.0191080594208471,0,0,-1.3005310582912E-06,-2.00526612981495E-06,1.4815870977089E-06
2013-01-05 06:00:00,7.32489070744769E-07,3.15504430044676E-06,4.37378373145678E-07,-7.22662319174567,-2.06715262060207E-07,-25.400936963597,20.3908744560965,12.2557786920473,-0.019106003930137,0,0,-9.2043434125344E-07,-1.45012947392914E-06,1.06898572039875E-06
2013-01-05 07:00:00,8.36538945618656E-07,3.07322247259834,5.67840859847554E-07,-2.71319568057912,6.70087519273729E-05,-26.2340087467657,15.5143203711718,10.378682399067,-0.0191055227039907,0,0,-7.40109254422805E-07,-1.16822049525716E-06,8.73472884597529E-07
2013-01-05 08:00:00,8.41527925063964E-07,2.93867988317409,5.746183884704E-07,-2.48873132451802,5.91454360320918,-27.5004646271263,12.7540704699173,8.40098963942814,-0.0191055076346697,0,0,-7.19465883008752E-07,-1.14847236091143E-06,8.66810084930783E-07
2013-01-05 09:00:00,8.42296442281361E-07,2.81303064108619,5.75839225126874E-07,-2.42599787194225,6.84827912225645,-27.3586649941771,12.727758473405,6.96203080854011,-0.0191054985579393,0.452652790164193,-1.34542191277624E-06,-7.04605557075411E-07,-1.14990614471121E-06,8.66775629139689E-07
2013-01-05 10:00:00,8.42349677933146E-07,2.70105588243851,5.75619132149063E-07,-2.30827346237497,8.23849702644261,-27.8134378633833,12.0321695286341,6.7204310351917,-0.0191054978429714,0.448646811371617,-1.34451850380871E-06,-7.02391870959218E-07,-1.13939331606559E-06,8.67161592465839E-07
2013-01-05 11:00:00,8.42269498044003E-07,2.6163113223573,5.75580819335472E-07,-2.36061072047717,9.98163039088191,-27.5614747311763,10.7443523612113,6.02606426428889,-0.0191054973827544,0.572816063790824,-1.3727642456844E-06,-6.94466636588231E-07,-1.11166853851246E-06,8.67656670740802E-07
2013-01-05 12:00:00,8.42184852043823E-07,2.58831274319861,5.75708072358718E-07,-2.24666527572259,9.4074562301756,-27.4843890119402,11.5121021601089,5.66807518400526,-0.0191054975578956,0.574196912107027,-1.37323985844396E-06,-6.90139255311806E-07,-1.10696315670152E-06,8.67481958389175E-07
2013-01-05 13:00:00,8.42109486156444E-07,2.58847200011635,5.75757488877145E-07,-2.23311318602622,9.61386530585565,-27.6186271308153,11.4544796878807,5.75378872010023,-0.0191054996761552,0.460223515260053,-1.34828380450752E-06,-6.91390463998687E-07,-1.10131061731394E-06,8.67504517684167E-07
2013-01-05 14:00:00,8.4143295480588E-07,2.62614178674583,5.75105519919042E-07,-2.18894053860139,11.2592653604692,-28.1542901856883,10.8113006342102,5.47720685496746,-0.0191055050617763,0.1884048749399,-1.23997786284304E-06,-6.88546424782999E-07,-1.08331160806744E-06,8.68710548583609E-07
2013-01-05 15:00:00,8.41540750459715E-07,2.7318222919057,5.75930304478266E-07,-2.39876270279798,12.420995255806,-29.0138989566579,12.53392614514,3.74500546260601,-0.0191055077009557,0,0,-6.62411281467712E-07,-1.08183943250451E-06,8.67826865182233E-07
2013-01-05 16:00:00,8.61218816306187E-07,3.04672812693566,6.04138634786583E-07,-1.94475262158683,12.4211773103877,-29.6804265899291,12.7241259111072,3.45223485624338,-0.0191054627294878,0,0,-6.35602973247274E-07,-1.04340456187271E-06,8.39275661914008E-07
2013-01-05 17:00:00,8.40739760326129E-07,2.89455629345576,5.7538761903265E-07,-3.76017440614163,12.4207731109189,-29.4256568881997,14.4484056050558,3.44118379674673,-0.0191055151915748,0,0,-6.57827482498874E-07,-1.08354911867496E-06,8.68532640438602E-07
2013-01-05 18:00:00,8.40526226451366E-07,2.94050924706753,5.75560289245842E-07,-5.00498558178573,5.64995424213932,-28.8976537179666,21.3696535339221,3.96160983309564,-0.019105512590443,0,0,-6.67136645901678E-07,-1.10806837222177E-06,8.7044731926731E-07
2013-01-05 19:00:00,8.39652371701724E-07,2.90390804441683,5.74662147630443E-07,-14.5541817425177,0.00028781255538172,-27.9032528560086,34.7250030124619,4.84732338813272,-0.0191055115751736,0,0,-6.80837900020492E-07,-1.16120824645669E-06,8.72049355826763E-07
2013-01-05 20:00:00,6.0191512947348E-07,1.18205441831135E-06,3.12606516212043E-07,-21.025069006098,-7.57240747727352E-05,-26.9934363243366,40.7885237177859,7.24917516147877,-0.0191225212586216,0,0,-1.58363880871093E-06,-2.61858365866713E-06,1.87000629499659E-06
2013-01-05 21:00:00,6.04108437141309E-07,1.19557483778861E-06,3.14344317215848E-07,-24.2430692671013,-9.63903835810166E-06,-25.7449806654454,38.5803318364609,11.4268456672049,-0.0191226668342738,0,0,-1.61618570183464E-06,-2.57053437386701E-06,1.84276668390338E-06
2013-01-05 22:00:00,5.99796323938033E-07,1.17467296852267E-06,3.10657977213215E-07,-25.2890186850026,-4.04394662231594,-24.4179289836498,44.7917501749108,9.11828332819156,-0.159143741222457,0,0,-1.62444357522418E-06,-2.63244338528488E-06,1.88950793308186E-06
2013-01-05 23:00:00,5.99845148542966E-07,1.17729091605595E-06,3.10801782808173E-07,-25.6486283134088,-4.87689287306598,-23.3921048469964,44.3900062615235,9.70082323375091,-0.17320791977567,0,0,-1.63292623474831E-06,-2.69547033875728E-06,1.88676471751961E-06
2013-01-06 00:00:00,5.99863339569782E-07,1.17880589493156E-06,3.10900746787329E-07,-25.9383582014433,-7.82026686285521,-22.6696188672231,46.5134213754109,10.1273301058264,-0.212511999989477,0,0,-1.63798983999186E-06,-2.69680354374461E-06,1.88210395544079E-06
2013-01-06 01:00:00,6.00183291161859E-07,1.18035654864792E-06,3.11113783826644E-07,-26.4199994158094,-8.3668725563699,-22.1787926182443,48.8677044755222,13.2836529973264,-5.18569722011239,0,0,-1.67541838925445E-06,-2.7662611827949E-06,1.87361441876221E-06
2013-01-06 02:00:00,6.00011159472222E-07,1.18065653368825E-06,3.11133504310419E-07,-26.6912939444842,-8.37504120100147,-22.0845359339685,47.2307236332972,16.3483683291996,-6.42822522691777,0,0,-1.7080041460531E-06,-2.71990232008884E-06,1.86509761107161E-06
2013-01-06 03:00:00,6.00038312777395E-07,1.18090232389984E-06,3.11162368901433E-07,-26.3850300443131,-8.26038129023647,-22.4350540877582,43.4675978047633,14.0299798541704,-0.417116642442961,0,0,-1.68408030168621E-06,-2.6749797768559E-06,1.85771099532794E-06
2013-01-06 04:00:00,6.00024674479412E-07,1.18102376119665E-06,3.11057207553757E-07,-26.491679129468,-8.32672168647253,-23.2229903036046,45.5425225075227,13.3960201711589,-0.897155944408245,0,0,-1.67702535253511E-06,-2.69506487004528E-06,1.85884957914556E-06
2013-01-06 05:00:00,6.00022446590113E-07,1.18160140163474E-06,3.10956659625135E-07,-27.3609030571978,-8.36043384315615,-23.6867288351225,48.1967360941102,14.7529668785646,-3.54164157602005,0,0,-1.69129009213975E-06,-2.73335687861928E-06,1.86416285261717E-06
2013-01-06 06:00:00,6.0016910956419E-07,1.18263219931926E-06,3.10924458663014E-07,-27.2513556277039,-8.37111628886355,-24.0451336097811,48.8440088173982,17.9008974375005,-7.07730501203849,0,0,-1.72119036631102E-06,-2.76413563405692E-06,1.87149169451752E-06
2013-01-06 07:00:00,6.00159385212396E-07,1.18356187149252E-06,3.10864681922979E-07,-30.2598813892843,-8.36430502248358,-24.7267383645422,48.5079341247507,19.4506839144721,-4.60769755154646,0,0,-1.73365114369517E-06,-2.75445559251379E-06,1.87973158631536E-06
2013-01-06 08:00:00,6.00943370233323E-07,1.18839037640675E-06,3.11748605934095E-07,-29.7731387909409,-8.35504295806484,-24.9929483530894,47.7056690680612,17.7496816518283,-2.53563519463057,0.20141289137236,-2.67803328301979E-06,-1.71930955792732E-06,-2.72084384399309E-06,1.88504997294202E-06
2013-01-06 09:00:00,6.03047109692534E-07,1.20069615337604E-06,3.14290942995122E-07,-26.5190993770212,-8.38137557120598,-22.917857004446,47.2928190156546,18.3255079347352,-9.20422042728814,1.40422432160096,-3.29824215674438E-06,-1.72122170550892E-06,-2.70534346602796E-06,1.88826789538577E-06
2013-01-06 10:00:00,6.03183465897802E-07,1.20846588103842E-06,3.15552092555654E-07,-25.1100758131611,-8.36069844429571,-20.7347935135409,43.2397904356595,14.3718561231091,-5.99182044820802,2.58574051865091,-3.44268451466439E-06,-1.68129831797614E-06,-2.58455493415563E-06,1.88900464813587E-06
2013-01-06 11:00:00,6.03249511488513E-07,1.21132014628307E-06,3.16000726819812E-07,-25.2474006015564,-8.25428756710522,-20.1350093105247,37.7317657385405,13.2532169525423,-0.362786323569928,3.01450386393513,-7.39715501382861E-06,-1.66893814633795E-06,-2.54561555013482E-06,1.89044294488712E-06
2013-01-06 12:00:00,6.07241059924617E-07,1.22958736201066E-06,3.18971556050707E-07,-24.5619249426073,-3.91879886297338E-05,-20.5481960841002,28.1035404983779,14.1620482279812,-0.0191205594836931,2.86369587642805,-8.7312304561309E-06,-1.63549362838467E-06,-2.45363199196006E-06,1.83970762269306E-06
2013-01-06 13:00:00,8.15967978017372E-07,1.55553552744332,5.44071195526799E-07,-13.3035893276589,1.70623958493165E-06,-22.1872879149222,20.6024770167085,11.1803858877263,-0.0191055452070331,2.17157028669571,-4.57746268680966E-06,-7.78685085890629E-07,-1.19610609862168E-06,9.1071234430101E-07
2013-01-06 14:00:00,8.80059525557757E-07,3.57862577390897,6.33705445070902E-07,-8.24647563785899,-2.59453727366769E-06,-23.9331214767568,17.939517661266,9.34203156754379,-0.0191053944010503,1.33851285274057,-1.40138695863273E-06,-6.89737892571429E-07,-1.07446488299336E-06,8.21245132826417E-07
2013-01-06 15:00:00,1.24912140971289E-06,3.57863408543664,1.62645755887505E-06,5.0391166603944,6.80010950802734E-06,-27.7924626184728,11.4431782738949,7.75060991810603,-0.0191050559906161,0,0,-4.95732672476379E-07,-7.75687861466199E-07,6.01127035411362E-07
2013-01-06 16:00:00,1.3298107711627E-06,3.57863420836131,2.06305957719038E-06,8.07420749064838,4.70272629697427,-29.2883311999704,6.1701652389047,6.78168035546212,-0.0191050287234838,0,0,-4.70428623941643E-07,-7.13871974182078E-07,5.78055924615005E-07
2013-01-06 17:00:00,1.32848514396081E-06,3.57863420394386,2.05767581811904E-06,7.37384540261447,9.13793615494697,-29.4686148932204,4.24030118363753,5.15698030287978,-0.019105032281261,0,0,-4.57581303919597E-07,-6.81199428615384E-07,5.78989131885967E-07
2013-01-06 18:00:00,1.73112545668219E-06,3.57863454932378,1.6289513792337E-05,5.26339089557849,12.4211862839179,-29.1355069937331,2.62310709959842,5.26825533241193,-0.0191049326341083,0,0,-3.94993666731125E-07,-5.66230888566803E-07,5.04256393303806E-07
2013-01-06 19:00:00,1.73091758521116E-06,3.57863455887834,2.50560037075722E-05,6.00192251310633,12.4211861956203,-28.3423581388644,1.37713266154583,4.98254057067745,-0.0191049357294113,0,0,-3.98114726152698E-07,-5.24587519469728E-07,5.10927141814769E-07
2013-01-06 20:00:00,1.77892819483798E-06,3.5786345876969,0.000124619123331346,5.06317093396706,12.4211863065433,-27.0538176834818,2.3594359946799,3.65034859738646,-0.0191049299448473,0,0,-3.82856827982891E-07,-5.52931891507946E-07,5.0681615791208E-07
2013-01-06 21:00:00,1.78197203567756E-06,3.57863459044661,0.000124102176737648,0.189094361631464,12.4211863794385,-25.5825867065986,5.85829062002424,3.55434006032747,-0.0191049298193935,0,0,-3.79046926823889E-07,-6.16117754824854E-07,5.06031542734049E-07
2013-01-06 22:00:00,1.33058462777068E-06,3.57863420564022,2.06049153851095E-06,-2.11471799617921,8.29487673009865,-23.8914308770346,10.4497369127343,3.7019834204769,-0.0191050384161294,0,0,-4.41859071713679E-07,-7.43161150412057E-07,5.82263544626739E-07
2013-01-06 23:00:00,1.33050034635144E-06,3.57863420526843,2.06102385289081E-06,-2.02011224953112,5.55867415955411,-22.7271677083298,12.3162612768915,3.31279270950303,-0.0191050400699414,0,0,-4.36749175804607E-07,-7.44537511120296E-07,5.81544874035471E-07
2013-01-07 00:00:00,1.33095117735691E-06,3.57863420685445,2.06298139566365E-06,-2.16823136959183,1.99856255251303,-22.2427633837046,15.281001650951,3.57187874452146,-0.0191050409029194,0,0,-4.40169670838486E-07,-7.50843606972216E-07,5.80433117709061E-07
2013-01-07 01:00:00,1.30564799535727E-06,3.57863417288869,1.9114121658172E-06,-5.53368237056306,9.02577453683692E-06,-21.962187543394,20.0215925402583,3.91471681781599,-0.019105050562731,0,0,-4.49745162669046E-07,-7.67885546889356E-07,5.86183858999418E-07
2013-01-07 02:00:00,1.31390277246902E-06,3.57863418433439,1.96100140673957E-06,-6.64296113018876,1.77612050896842E-05,-22.0430577271154,21.5412058412578,3.58524364104643,-0.0191050444745834,0,0,-4.4372267836934E-07,-7.72492608783215E-07,5.83826790721587E-07
2013-01-07 03:00:00,1.31707353910841E-06,3.57863418338603,1.97975945226799E-06,-7.35203567955272,2.22841347666868E-05,-22.7344874694505,23.2518593403949,3.27508988190032,-0.0191050425140985,0,0,-4.38812424391699E-07,-7.75152179996671E-07,5.83893528737024E-07
2013-01-07 04:00:00,1.3159692680014E-06,3.57863418197014,1.97249409024466E-06,-7.42014678793985,1.99884067599517E-05,-24.3961802663011,25.4314811952837,2.82527423634865,-0.0191050420272748,0,0,-4.32134968576747E-07,-7.79349209151103E-07,5.84688139393306E-07
2013-01-07 05:00:00,1.32118258629146E-06,3.57863462125096,2.00400340940686E-06,-7.3340739865926,2.58576930386468E-05,-26.5932739818614,27.4900443474518,2.87772563835702,-0.0191050263991572,0,0,-4.31838914707328E-07,-7.83965842066475E-07,5.82298768771155E-07
2013-01-07 06:00:00,1.33164499161348E-06,3.57863414218496,2.06286997752121E-06,-13.8502414144967,9.37530738203832,-29.4648079687458,26.7474673183215,3.63272297241148,-0.0191050315459532,0,0,-4.40295277797986E-07,-7.85511421147816E-07,5.78139837004851E-07
2013-01-07 07:00:00,1.33189705339708E-06,3.57863418896968,2.06183786704383E-06,-13.7527073573028,9.9353282608246,-31.3435799727909,26.3282099684136,5.27319736322961,-0.0191050253656882,0,0,-4.57818253465803E-07,-7.93354865790061E-07,5.79431804490141E-07
2013-01-07 08:00:00,1.33189376344564E-06,3.57863421222529,2.06151102143676E-06,-10.0821823164091,5.48848391195934,-31.5703929415632,26.4350128387979,6.16952675159812,-0.0191050198147045,0,0,-4.65380561053053E-07,-7.95739530865531E-07,5.80412331476251E-07
2013-01-07 09:00:00,1.2909647608565E-06,3.57863415233548,1.81850054782755E-06,-6.98796820135425,4.13926335873882E-06,-29.7739135184663,26.0537648208947,6.49674091575743,-0.0191050306753935,0.651821464373464,-9.4140393021342E-07,-4.77009520864158E-07,-8.18658686532774E-07,5.92238210401193E-07
2013-01-07 10:00:00,1.30397498703906E-06,3.57863416934402,1.89418376488857E-06,-10.3303261587256,3.34229527022134E-05,-29.8618709939778,30.9546886362583,5.07429198299696,-0.0191050243761697,0.603632557982864,-9.28404618609225E-07,-4.6055970199177E-07,-8.0194347569124E-07,5.88229469982387E-07
2013-01-07 11:00:00,1.20815634470914E-06,3.5786340091344,1.44399245970591E-06,-14.2454532256806,-0.405467069424125,-29.612509038746,34.2142423748334,5.87002611039811,-0.0191050653091854,0.61961130085772,-9.7857078159878E-07,-4.925334099255E-07,-8.55332916489395E-07,6.18330173623344E-07
2013-01-07 12:00:00,1.24195311417515E-06,3.57863407142825,1.5828713284555E-06,-11.6449807656864,-2.97424844648967E-06,-29.8023301403284,29.9509358277998,7.35001548713779,-0.0191050532487914,0.586812700574813,-9.55656450518287E-07,-4.95477632000529E-07,-8.47136816211773E-07,6.06158834882369E-07
2013-01-07 13:00:00,1.23693979870698E-06,3.57863406292327,1.56301972608448E-06,-11.6793674074681,-6.88579564461362E-06,-29.979169864407,30.1604775086674,7.42681946019451,-0.0191050561086771,0.511697361248609,-9.4791810137647E-07,-4.97449176890541E-07,-8.46013411660803E-07,6.07436491490676E-07
2013-01-07 14:00:00,1.28892876944831E-06,3.57863415215311,1.82089684547959E-06,-14.0951638359726,0.389269530882653,-30.7153941320648,33.4933247810716,7.09761868582066,-0.0191050302640667,0.270794542363067,-8.74614225968556E-07,-4.80641529975401E-07,-8.25698755826986E-07,5.90174647723051E-07
2013-01-07 15:00:00,8.53880622922949E-07,2.99902481350539,5.92139822801062E-07,-17.9807106100018,-4.73821135916873E-07,-31.9828600401366,38.520930393904,8.46270322785807,-0.0191054596688018,0,0,-7.21463598381433E-07,-1.21257031478052E-06,8.51731464425683E-07
2013-01-07 16:00:00,6.02167188787659E-07,1.20269977893141E-06,3.10257835949544E-07,-18.5006468832411,-0.256399597322632,-33.0904218900941,42.3092202496081,9.55736646601845,-0.0191230106562073,0,0,-1.63402670173696E-06,-2.66238703610127E-06,1.87233337284189E-06
2013-01-07 17:00:00,6.03700117724532E-07,1.40361248237703E-06,3.12572803827505E-07,-21.0004134037449,-0.10250621331811,-32.4205244614342,43.573622602615,9.96893938289334,-0.0191227865270152,0,0,-1.61863657785943E-06,-2.64881930997183E-06,1.85778749342219E-06
2013-01-07 18:00:00,6.04312482327903E-07,1.29212889587681E-06,3.13893685235813E-07,-22.0964413819378,-1.51689049855842,-31.5780887995644,45.1289321919371,10.0816064343698,-0.0191227255901413,0,0,-1.606324663328E-06,-2.65719437550935E-06,1.85437181344102E-06
2013-01-07 19:00:00,6.04414238902888E-07,1.27299304808944E-06,3.1462838922719E-07,-23.0441321865719,-2.55385867771292,-30.2016374746568,44.854504183004,10.9642422024206,-0.0191227900513389,0,0,-1.61492536983587E-06,-2.66388944681253E-06,1.85171120119258E-06
2013-01-07 20:00:00,6.04517382615059E-07,1.2584618706242E-06,3.15131379925942E-07,-24.0022084703252,-3.59233981445809,-28.5650479144899,44.4615135810112,11.7172006993528,-0.019122806859582,0,0,-1.62272134264185E-06,-2.65563507893388E-06,1.84693688120027E-06
2013-01-07 21:00:00,6.0455582704878E-07,1.24659191825684E-06,3.15427862386313E-07,-24.5725294805267,-5.83840382754993,-26.7292257388064,45.4937524264699,11.6655246766733,-0.0191227810052928,0,0,-1.62051195059121E-06,-2.64338715209945E-06,1.84191252500166E-06
2013-01-07 22:00:00,6.04601256650831E-07,1.24178045327522E-06,3.15599290849519E-07,-24.6019826061445,-9.98105064182401,-25.0730552466189,47.8970526107712,11.7781540852389,-0.0191228962908593,0,0,-1.61971109355363E-06,-2.66671695821685E-06,1.83652533782562E-06
2013-01-07 23:00:00,6.00438313931103E-07,1.21678577321922E-06,3.12261581543303E-07,-24.4703096822235,-12.4211592991845,-23.7760844664148,47.9084127841908,13.3069742794638,-0.547838018351387,0,0,-1.68650116501112E-06,-2.74667401137794E-06,1.88480062423428E-06
