,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Bełchatów B05,380.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B06,394.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B07,390.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B08,390.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B09,390.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B10,390.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B11,390.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B12,390.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Bełchatów B14,858.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,51.26719,19.31765
,Dolna Odra B1,222.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,53.20981,14.46696
,Dolna Odra B2,232.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,53.20981,14.46696
,Dolna Odra B5,222.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,53.20981,14.46696
,Dolna Odra B6,222.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,53.20981,14.46696
,Dolna Odra B7,227.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,53.20981,14.46696
,Dolna Odra B8,232.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,53.20981,14.46696
,Jaworzno 3 B1,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.21356,19.2287
,Jaworzno 3 B2,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.21356,19.2287
,Jaworzno 3 B3,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.21356,19.2287
,Jaworzno 3 B4,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.21356,19.2287
,Jaworzno 3 B5,220.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.21356,19.2287
,Jaworzno 3 B6,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.21356,19.2287
,Karolin B2,100.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,Veolia Energia Poznań ZEC S.A.,,
,Karolin B3,112.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,Veolia Energia Poznań ZEC S.A.,,
,Kozienice 1 B1,228.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 1 B2,228.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 1 B3,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 1 B4,228.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 1 B5,228.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 1 B6,228.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 1 B7,228.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 1 B8,228.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66506,21.46532
,Kozienice 2 B09,560.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66256,21.45766
,Kozienice 2 B10,560.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,51.66256,21.45766
,Kozienice 2 B11,1075.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Wytwarzanie Sp. z o.o.,,
,Łagisza B10,460.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.34965,19.14101
,Łagisza B6,120.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.34965,19.14101
,Łagisza B7,120.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.34965,19.14101
,Łaziska 2 B1,125.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.13236,18.84039
,Łaziska 2 B2,125.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.13236,18.84039
,Łaziska 3 B09,230.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.13236,18.84039
,Łaziska 3 B10,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.13236,18.84039
,Łaziska 3 B11,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.13236,18.84039
,Łaziska 3 B12,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.13236,18.84039
,Opole B1,386.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.75066,17.88729
,Opole B2,383.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.75066,17.88729
,Opole B3,383.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.75066,17.88729
,Opole B4,380.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.75066,17.88729
,Opole B5,905.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,,
,Opole B6,905.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,PGE Górnictwo i Energetyka Konwencjonalna S.A.,,
,Ostrołęka B B01,230.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	ENERGA Elektrownie Ostrołęka S.A.,53.10462,21.61312
,Ostrołęka B B02,230.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	ENERGA Elektrownie Ostrołęka S.A.,53.10462,21.61312
,Ostrołęka B B03,230.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	ENERGA Elektrownie Ostrołęka S.A.,53.10462,21.61312
,Pątnów 1 B1,222.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	Zespół Elektrowni Pątnów-Adamów-Konin S.A.,52.3024,18.23807
,Pątnów 1 B2,222.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	Zespół Elektrowni Pątnów-Adamów-Konin S.A.,52.3024,18.23807
,Pątnów 1 B3,200.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	Zespół Elektrowni Pątnów-Adamów-Konin S.A.,52.3024,18.23807
,Pątnów 1 B4,200.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	Zespół Elektrowni Pątnów-Adamów-Konin S.A.,52.3024,18.23807
,Pątnów 1 B5,200.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	Zespół Elektrowni Pątnów-Adamów-Konin S.A.,52.3024,18.23807
,Pątnów 1 B6,200.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	Zespół Elektrowni Pątnów-Adamów-Konin S.A.,52.3024,18.23807
,Pątnów 2 B9,474.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,Elektrownia Pątnów II Sp. z o.o.,52.3024,18.23807
,Połaniec B1,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Elektrownia Połaniec S.A.,50.43534,21.33674
,Połaniec B2,242.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Elektrownia Połaniec S.A.,50.43534,21.33674
,Połaniec B3,242.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Elektrownia Połaniec S.A.,50.43534,21.33674
,Połaniec B4,242.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Elektrownia Połaniec S.A.,50.43534,21.33674
,Połaniec B5,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Elektrownia Połaniec S.A.,50.43534,21.33674
,Połaniec B6,242.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Elektrownia Połaniec S.A.,50.43534,21.33674
,Połaniec B7,239.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,ENEA Elektrownia Połaniec S.A.,50.43534,21.33674
,Rybnik B1,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Rybnik B2,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Rybnik B3,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Rybnik B4,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Rybnik B5,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Rybnik B6,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Rybnik B7,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Rybnik B8,225.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek, PGE Energia Ciepła S.A.,50.1317,18.52045
,Siersza B1,153.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.20761,19.46145
,Siersza B2,153.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.20761,19.46145
,Siersza B3,123.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.20761,19.46145
,Siersza B6,128.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.20761,19.46145
,Stalowa Wola 3 B7,125.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.55071,22.07761
,Stalowa Wola 3 B8,125.0,1.0,PL,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,TAURON Wytwarzanie S.A.,50.55071,22.07761
,Turów B01,235.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.94818,14.91255
,Turów B02,235.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.94818,14.91255
,Turów B03,235.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.94818,14.91255
,Turów B04,261.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.94818,14.91255
,Turów B05,261.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.94818,14.91255
,Turów B06,261.0,1.0,PL,,,,Lignite,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gpi.tge.pl/en/wykaz-jednostek,	PGE Górnictwo i Energetyka Konwencjonalna S.A.,50.94818,14.91255
,fiktivníbloky Malevody Cechy,262.8,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,fiktivníbloky MalevodyMorava,106.5,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Dl.Stráne 2 TG3,0.2,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,fiktivníbloky Vltava,703.3,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Korensko2 TG1,0.9,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,MVEZelina TG1,0.3,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,MVEZelina TG2,0.3,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,MVEZelina TG3,0.0,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,MVEZelina TG4,0.0,1.0,CZ,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,TORINO NORD,395.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.10383,7.61308
,CCGT APRILIA,787.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.56156,12.63364
,ILVA TARANTO CET3,400.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,40.50201,17.21321
,ENTRACQUE ROVINA,125.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,44.22573,7.39012
,ALESSANDRIA,174.6,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,,
,VERZUOLO,140.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,44.59458,7.48615
,CHIVASSO,1123.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.18577,7.90138
,E.ON C.TE LIVORNO FERRARIS ,804.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.23754,8.19243
,ENTRACQUE_CHRO,1064.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,44.16945,7.332039999999999
,U.O. MIRAFIORI,122.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.07564,7.61103
,LEINI,379.5,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.162690000000005,7.75045
,MONCALIERI,780.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,44.99293,7.67541
,PONT VENTOUX,150.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.141299,6.962786
,ROSONE,135.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.435348,7.418466
,TRINO,710.2,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,,
,VENAUS,230.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.161887,7.008396
,AVISE,126.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.700913,7.193059
,VALPELLINE,130.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.825196000000005,7.333163000000001
,CASSANO,969.07,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.51234,9.50979
,CTE DEL MINCIO,400.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.39991,10.71428
,CENTRALE DI TURANO LODIGIANO - BERTONICO (LO),800.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.22676,9.63727
,LAMARMORA,116.7,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.51658,10.21182
,TENARIS DALMINE S.P.A.,121.7,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.63919,9.60481
,EDOLO,950.0,1.0,IT,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,46.172153,10.344367
,ENIPOWER MANTOVA,800.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.15026,10.83491
,ENIPOWER FERRERA ERBOGNONE,950.0,1.0,IT,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2018.terna.it/it-it/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,,45.09963,8.86632
