electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,county,commissioning_date,site_name,se_vindbrukskollen_id,manufacturer
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3452794902398,56.8608188457974,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3451539776691,56.8652990089763,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3476474612667,56.8568498284262,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.35724478033,56.8651524809279,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3581584798343,56.8597563193829,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3586410098179,56.8727307528322,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3610871704773,56.8692654393092,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3617914683743,56.8565293148181,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3684192195681,56.8726461687497,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3872621068925,56.8726909531252,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3897711701102,56.8857061251786,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.389704634712,56.8900702472417,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3933914711043,56.8710719636763,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3935657047206,56.8781960320051,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3949762234542,56.8825498021794,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.4048570758048,56.8666387666288,Alvesta,Kronobergs län,,Lyngsåsa,0764-V-001,Vestas
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.3905433311945,56.8648517654006,Alvesta,Kronobergs län,,Blädingeås,0764-V-003,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.4004219825408,56.8629066763607,Alvesta,Kronobergs län,,Blädingeås,0764-V-003,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,14.4070458729325,56.861157869124,Alvesta,Kronobergs län,,Blädingeås,0764-V-003,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.097090597641,56.8500360857202,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.0992141881994,56.8599623976114,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.0999459338536,56.846361291266,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.1036060269357,56.8565567051413,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.1081454242512,56.8504664858146,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.1094515569131,56.8463249337131,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.1117283353538,56.8658517822292,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.1179305933446,56.8477548791192,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.1215549849893,56.8512052829342,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.12250052446,56.8685604172799,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE212,15.1311862711205,56.8670091888957,Växjö,Kronobergs län,,Furuby,0780-V-002,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.1985737503377,56.5839810790253,Kalmar,Kalmar län,,Bottorp,0880-V-014,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.2067970229179,56.5832470104686,Kalmar,Kalmar län,,Bottorp,0880-V-014,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.2018577133862,56.5875095510589,Kalmar,Kalmar län,,Bottorp,0880-V-014,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.1928431427803,56.5881284148123,Kalmar,Kalmar län,,Bottorp,0880-V-014,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.4440974838453,57.634413797828,Västervik,Kalmar län,,Lebo,0883-V-012,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.4602895462638,57.6215048461889,Västervik,Kalmar län,,Lebo,0883-V-012,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.4629368017756,57.6141872609072,Västervik,Kalmar län,,Lebo,0883-V-012,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.4494808336662,57.6081463986181,Västervik,Kalmar län,,Lebo,0883-V-012,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.4617136313939,57.6018096162367,Västervik,Kalmar län,,Lebo,0883-V-012,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.7625910606458,55.7296143582116,Sjöbo,Skåne län,,Alestad-Hårderup,1265-V-018,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.7607717759641,55.7263498761466,Sjöbo,Skåne län,,Alestad-Hårderup,1265-V-018,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.7589523471534,55.7230943484955,Sjöbo,Skåne län,,Alestad-Hårderup,1265-V-018,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.7571336590853,55.7198299018283,Sjöbo,Skåne län,,Alestad-Hårderup,1265-V-018,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.7624194237968,55.6716478386203,Sjöbo,Skåne län,,Klamby,1265-V-019,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.7608483152553,55.6758620563864,Sjöbo,Skåne län,,Klamby,1265-V-019,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1429047609795,56.8986855198621,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1464550186631,56.902593029628,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1419982593677,56.9070196043373,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.148920191849,56.9111837839007,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.147536334634,56.9162400906625,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1359374357173,56.9149354535632,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1278925387192,56.9115624324117,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1273710743451,56.9065586500803,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1220018768533,56.9042406646296,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1132296649163,56.9085204390129,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1063363874782,56.910689525661,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.1588138232746,56.9090745811835,Hylte,Hallands län,,Örken Nord,1315-V-010,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8328747068214,58.5883333311946,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8355649141853,58.583896904745,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8247503638182,58.5788396388661,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8185043998522,58.5756113081603,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8298345274058,58.5757117615146,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8384833306181,58.5750172432248,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8102780319543,58.5718481444433,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8225445450547,58.5703367829826,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8336959009594,58.571825561841,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8119604016121,58.5677286672503,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8218133794087,58.5658788326582,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8343462571368,58.5928094266068,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8310064239938,58.5671306416191,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.8362571608262,58.5796628760726,Munkedal,Västra Götalands län,,Vindpark Brattön-Sälelund,1430-V-024,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5067027963814,58.4859409902777,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4999118011171,58.4932884985139,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5043329503636,58.4916472943976,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5097215038594,58.4908053360402,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5099823243565,58.4956125253671,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5159807978647,58.4962431002448,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5230379680462,58.4988437020788,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5286784752407,58.4973695603502,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5366117075703,58.4998043449752,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5320911377835,58.501066433915,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5414502849659,58.498622590792,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
2.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5422425461601,58.5033091377143,Munkedal,Västra Götalands län,,Skottfjället,1430-V-027,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4632451313904,58.8630053598212,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-045,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4338438873224,58.8608748983795,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4423366029913,58.865190267357,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4543248960103,58.8647111772787,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4428018262216,58.8588029908039,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4276131121664,58.855506938224,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4506225382691,58.856474482328,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4615669104541,58.8576919093158,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4320951006523,58.8514061325442,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4534515443086,58.8520578337556,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4423542799808,58.851842224144,Tanum,Västra Götalands län,,Tormoseröd Vindpark,1435-V-062,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.1370761228709,58.7017445659616,Färgelanda,Västra Götalands län,,Vindpark Korpekullen,1439-V-001,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.1349939469005,58.6980857761504,Färgelanda,Västra Götalands län,,Vindpark Korpekullen,1439-V-001,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.1387285028243,58.6942328735846,Färgelanda,Västra Götalands län,,Vindpark Korpekullen,1439-V-001,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.1457297074834,58.6939030594691,Färgelanda,Västra Götalands län,,Vindpark Korpekullen,1439-V-001,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.1438017806574,58.697841184006,Färgelanda,Västra Götalands län,,Vindpark Korpekullen,1439-V-001,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.148490313665,58.7023663336256,Färgelanda,Västra Götalands län,,Vindpark Korpekullen,1439-V-001,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.1388033729369,58.7053145509679,Färgelanda,Västra Götalands län,,Vindpark Korpekullen,1439-V-001,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2102543912392,58.7907930931651,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2262379874367,58.7922341667031,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2331300356605,58.7906839145624,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2516073607168,58.7945295709296,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2449907950089,58.7912972926266,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2176487160187,58.7878202975621,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2031661540436,58.7953345865905,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2284963626158,58.781499751596,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.236596391631,58.7793103562972,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
4.2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.2507416165654,58.7869592417234,Bengtsfors,Västra Götalands län,,Bäcken,1460-V-003,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.0118347632375,58.1636883059351,LillaEdet,Västra Götalands län,,Vindkraftpark Högen,1462-V-018,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.0131798209073,58.1573838167371,LillaEdet,Västra Götalands län,,Vindkraftpark Högen,1462-V-018,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.0285707855052,58.1593791475966,LillaEdet,Västra Götalands län,,Vindkraftpark Högen,1462-V-018,
2,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.0188117658601,58.1613981231128,LillaEdet,Västra Götalands län,,Vindkraftpark Högen,1462-V-018,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.1122197680679,58.6187950755164,Töreboda,Västra Götalands län,,Vindkraftpark Fimmerstad,1473-V-005,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.1189483010895,58.6110146182815,Töreboda,Västra Götalands län,,Vindkraftpark Fimmerstad,1473-V-005,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.1126006761618,58.6045071287133,Töreboda,Västra Götalands län,,Vindkraftpark Fimmerstad,1473-V-005,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.1037627140627,58.5975541771996,Töreboda,Västra Götalands län,,Vindkraftpark Fimmerstad,1473-V-005,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3281624346896,58.8213129041628,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3364912534205,58.8222451091617,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3261271353708,58.8164344945144,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.335374248453,58.8163656736441,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3288193002144,58.8106197247089,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.33672859055,58.8116305730836,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3199203548973,58.8062442085112,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3282585326942,58.8064944374196,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3432102419485,58.8075952353255,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3364919881022,58.8040761736164,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3212098645674,58.819094111557,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3208788422957,58.8023693714635,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3281061513215,58.7991559978885,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3405794533463,58.7984569271905,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3341285644198,58.7973460614656,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3404508659159,58.7942889905892,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3368687615243,58.7906781482037,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.3452108945927,58.7896070766795,Töreboda,Västra Götalands län,,Fägremo,1473-V-006,
4,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4623866383011,58.3349922701544,Lysekil,Västra Götalands län,,Vindkraftpark Preem/LyseHogen,1484-V-004,
4,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4723362018161,58.3370291095399,Lysekil,Västra Götalands län,,Vindkraftpark Preem/LyseHogen,1484-V-004,
4,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4790528886998,58.3344635791459,Lysekil,Västra Götalands län,,Vindkraftpark Preem/LyseHogen,1484-V-004,
4,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.4860267300813,58.3355141144908,Lysekil,Västra Götalands län,,Vindkraftpark Preem/LyseHogen,1484-V-004,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2661467009828,58.8816801052641,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2595068355785,58.8836723775607,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2559138435806,58.8879911762463,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2637149015019,58.8884419282382,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2635985590135,58.8925738308937,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2523625130463,58.891115459668,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2462910650216,58.8950474127547,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2438204472845,58.8997221787345,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2516819942891,58.8980358069282,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2574469539949,58.8946880421207,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2653687457167,58.8967693015832,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
2.3,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2762392326586,58.9024500780748,Strömstad,Västra Götalands län,,Vindpark Femstenaberg,1486-V-001,
